t, Obs_Wetland Cell 1 Water depth (m)_expression
40191.47000,0.610229
40191.48000,0.610124
40191.49000,0.61002
40191.50000,0.609915
40191.51000,0.60981
40191.52000,0.609706
40191.53000,0.609601
40191.54000,0.609497
40191.55000,0.609392
40191.56000,0.609288
40191.57000,0.609183
40191.58000,0.609079
40191.59000,0.608974
40191.60000,0.60887
40191.61000,0.608765
40191.62000,0.60866
40191.63000,0.608556
40191.64000,0.608451
40191.65000,0.608347
40191.66000,0.608242
40191.67000,0.608138
40191.68000,0.608033
40191.69000,0.607929
40191.70000,0.607824
40191.71000,0.60772
40191.72000,0.607615
40191.73000,0.60751
40191.74000,0.607406
40191.75000,0.607301
40191.76000,0.607197
40191.77000,0.607092
40191.78000,0.606988
40191.79000,0.606883
40191.80000,0.606779
40191.81000,0.606674
40191.82000,0.60657
40191.83000,0.606465
40191.84000,0.60636
40191.85000,0.606256
40191.86000,0.606151
40191.87000,0.606047
40191.88000,0.605942
40191.89000,0.605837
40191.90000,0.605733
40191.91000,0.605628
40191.92000,0.605524
40191.93000,0.605419
40191.94000,0.605314
40191.95000,0.60521
40191.96000,0.605105
40191.97000,0.605001
40191.98000,0.604896
40191.99000,0.604791
40192.00000,0.604687
40192.01000,0.604582
40192.02000,0.604478
40192.03000,0.604373
40192.04000,0.604268
40192.05000,0.604164
40192.06000,0.604059
40192.07000,0.603955
40192.08000,0.60385
40192.09000,0.603745
40192.10000,0.603641
40192.11000,0.603536
40192.12000,0.603432
40192.13000,0.603327
40192.14000,0.603222
40192.15000,0.603118
40192.16000,0.603013
40192.17000,0.602909
40192.18000,0.602804
40192.19000,0.602699
40192.20000,0.602595
40192.21000,0.60249
40192.22000,0.602386
40192.23000,0.602281
40192.24000,0.602176
40192.25000,0.602072
40192.26000,0.601925
40192.27000,0.601773
40192.28000,0.601622
40192.29000,0.60147
40192.30000,0.601319
40192.31000,0.601167
40192.32000,0.601016
40192.33000,0.600864
40192.34000,0.600713
40192.35000,0.600562
40192.36000,0.60041
40192.37000,0.600259
40192.38000,0.600107
40192.39000,0.599956
40192.40000,0.599804
40192.41000,0.599653
40192.42000,0.599501
40192.43000,0.59935
40192.44000,0.599198
40192.45000,0.599047
40192.46000,0.598895
40192.47000,0.598744
40192.48000,0.598592
40192.49000,0.598441
40192.50000,0.598289
40192.51000,0.598138
40192.52000,0.597986
40192.53000,0.597835
40192.54000,0.597683
40192.55000,0.597532
40192.56000,0.59738
40192.57000,0.597229
40192.58000,0.597077
40192.59000,0.596926
40192.60000,0.596774
40192.61000,0.596623
40192.62000,0.596471
40192.63000,0.59632
40192.64000,0.596168
40192.65000,0.596017
40192.66000,0.595865
40192.67000,0.595714
40192.68000,0.595598
40192.69000,0.595493
40192.70000,0.595388
40192.71000,0.595283
40192.72000,0.595178
40192.73000,0.595073
40192.74000,0.594968
40192.75000,0.594863
40192.76000,0.594758
40192.77000,0.594653
40192.78000,0.594548
40192.79000,0.594444
40192.80000,0.594339
40192.81000,0.594234
40192.82000,0.594129
40192.83000,0.594024
40192.84000,0.593919
40192.85000,0.593814
40192.86000,0.593709
40192.87000,0.593604
40192.88000,0.593499
40192.89000,0.593394
40192.90000,0.593289
40192.91000,0.593185
40192.92000,0.59308
40192.93000,0.592975
40192.94000,0.59287
40192.95000,0.592765
40192.96000,0.59266
40192.97000,0.592555
40192.98000,0.59245
40192.99000,0.592345
40193.00000,0.59224
40193.01000,0.592135
40193.02000,0.59203
40193.03000,0.591925
40193.04000,0.591821
40193.05000,0.591716
40193.06000,0.591611
40193.07000,0.591506
40193.08000,0.591401
40193.09000,0.591296
40193.10000,0.591082
40193.11000,0.590802
40193.12000,0.590522
40193.13000,0.590242
40193.14000,0.589962
40193.15000,0.589682
40193.16000,0.589402
40193.17000,0.589122
40193.18000,0.588843
40193.19000,0.588563
40193.20000,0.588283
40193.21000,0.588003
40193.22000,0.587723
40193.23000,0.587443
40193.24000,0.587163
40193.25000,0.586883
40193.26000,0.586603
40193.27000,0.586323
40193.28000,0.586043
40193.29000,0.585763
40193.30000,0.585483
40193.31000,0.585203
40193.32000,0.584923
40193.33000,0.584643
40193.34000,0.584363
40193.35000,0.584083
40193.36000,0.583803
40193.37000,0.583523
40193.38000,0.583243
40193.39000,0.582963
40193.40000,0.582683
40193.41000,0.582403
40193.42000,0.582123
40193.43000,0.581843
40193.44000,0.581563
40193.45000,0.581283
40193.46000,0.581003
40193.47000,0.580723
40193.48000,0.580443
40193.49000,0.580163
40193.50000,0.579883
40193.51000,0.579603
40193.52000,0.579407
40193.53000,0.579302
40193.54000,0.579196
40193.55000,0.579091
40193.56000,0.578985
40193.57000,0.578879
40193.58000,0.578774
40193.59000,0.578668
40193.60000,0.578562
40193.61000,0.578457
40193.62000,0.578351
40193.63000,0.578246
40193.64000,0.57814
40193.65000,0.578034
40193.66000,0.577929
40193.67000,0.577823
40193.68000,0.577717
40193.69000,0.577612
40193.70000,0.577506
40193.71000,0.5774
40193.72000,0.577295
40193.73000,0.577189
40193.74000,0.577084
40193.75000,0.576978
40193.76000,0.576872
40193.77000,0.576767
40193.78000,0.576661
40193.79000,0.576555
40193.80000,0.57645
40193.81000,0.576344
40193.82000,0.576239
40193.83000,0.576133
40193.84000,0.576027
40193.85000,0.575922
40193.86000,0.575816
40193.87000,0.57571
40193.88000,0.575605
40193.89000,0.575499
40193.90000,0.575394
40193.91000,0.575288
40193.92000,0.575182
40193.93000,0.575077
40193.94000,0.574954
40193.95000,0.574797
40193.96000,0.57464
40193.97000,0.574484
40193.98000,0.574327
40193.99000,0.57417
40194.00000,0.574014
40194.01000,0.573857
40194.02000,0.5737
40194.03000,0.573544
40194.04000,0.573387
40194.05000,0.57323
40194.06000,0.573074
40194.07000,0.572917
40194.08000,0.57276
40194.09000,0.572603
40194.10000,0.572447
40194.11000,0.57229
40194.12000,0.572133
40194.13000,0.571977
40194.14000,0.57182
40194.15000,0.571663
40194.16000,0.571507
40194.17000,0.57135
40194.18000,0.571193
40194.19000,0.571037
40194.20000,0.57088
40194.21000,0.570723
40194.22000,0.570567
40194.23000,0.57041
40194.24000,0.570253
40194.25000,0.570097
40194.26000,0.56994
40194.27000,0.569783
40194.28000,0.569627
40194.29000,0.56947
40194.30000,0.569313
40194.31000,0.569157
40194.32000,0.569
40194.33000,0.568843
40194.34000,0.568687
40194.35000,0.56853
40194.36000,0.568383
40194.37000,0.568278
40194.38000,0.568172
40194.39000,0.568066
40194.40000,0.56796
40194.41000,0.567854
40194.42000,0.567748
40194.43000,0.567642
40194.44000,0.567536
40194.45000,0.567431
40194.46000,0.567325
40194.47000,0.567219
40194.48000,0.567113
40194.49000,0.567007
40194.50000,0.566901
40194.51000,0.566795
40194.52000,0.566689
40194.53000,0.566584
40194.54000,0.566478
40194.55000,0.566372
40194.56000,0.566266
40194.57000,0.56616
40194.58000,0.566054
40194.59000,0.565948
40194.60000,0.565842
40194.61000,0.565737
40194.62000,0.565631
40194.63000,0.565525
40194.64000,0.565419
40194.65000,0.565313
40194.66000,0.565207
40194.67000,0.565101
40194.68000,0.564995
40194.69000,0.56489
40194.70000,0.564784
40194.71000,0.564678
40194.72000,0.564572
40194.73000,0.564466
40194.74000,0.56436
40194.75000,0.564254
40194.76000,0.564148
40194.77000,0.564043
40194.78000,0.563943
40194.79000,0.563935
40194.80000,0.563928
40194.81000,0.563921
40194.82000,0.563913
40194.83000,0.563906
40194.84000,0.563899
40194.85000,0.563891
40194.86000,0.563884
40194.87000,0.563876
40194.88000,0.563869
40194.89000,0.563862
40194.90000,0.563854
40194.91000,0.563847
40194.92000,0.56384
40194.93000,0.563832
40194.94000,0.563825
40194.95000,0.563817
40194.96000,0.56381
40194.97000,0.563803
40194.98000,0.563795
40194.99000,0.563788
40195.00000,0.563781
40195.01000,0.563773
40195.02000,0.563766
40195.03000,0.563758
40195.04000,0.563751
40195.05000,0.563744
40195.06000,0.563736
40195.07000,0.563729
40195.08000,0.563722
40195.09000,0.563714
40195.10000,0.563707
40195.11000,0.5637
40195.12000,0.563692
40195.13000,0.563685
40195.14000,0.563677
40195.15000,0.56367
40195.16000,0.563663
40195.17000,0.563655
40195.18000,0.563648
40195.19000,0.563641
40195.20000,0.563633
40195.21000,0.563599
40195.22000,0.563563
40195.23000,0.563527
40195.24000,0.563437
40195.25000,0.563361
40195.26000,0.5633
40195.27000,0.563253
40195.28000,0.563221
40195.29000,0.563204
40195.30000,0.563201
40195.31000,0.563213
40195.32000,0.563244
40195.33000,0.563295
40195.34000,0.563364
40195.35000,0.56345
40195.36000,0.563578
40195.37000,0.563907
40195.38000,0.566023
40195.39000,0.570831
40195.40000,0.578555
40195.41000,0.589045
40195.42000,0.601973
40195.43000,0.617002
40195.44000,0.633875
40195.45000,0.652484
40195.46000,0.672664
40195.47000,0.694266
40195.48000,0.716925
40195.49000,0.73806
40195.50000,0.757096
40195.51000,0.773812
40195.52000,0.78816
40195.53000,0.800307
40195.54000,0.810354
40195.55000,0.818385
40195.56000,0.824485
40195.57000,0.829268
40195.58000,0.833104
40195.59000,0.836167
40195.60000,0.838574
40195.61000,0.844044
40195.62000,0.844347
40195.63000,0.84465
40195.64000,0.844952
40195.65000,0.845255
40195.66000,0.846255
40195.67000,0.847049
40195.68000,0.84764
40195.69000,0.847551
40195.70000,0.84756
40195.71000,0.847569
40195.72000,0.847578
40195.73000,0.847587
40195.74000,0.847595
40195.75000,0.847604
40195.76000,0.847613
40195.77000,0.847622
40195.78000,0.84763
40195.79000,0.847842
40195.80000,0.848255
40195.81000,0.848939
40195.82000,0.84973
40195.83000,0.850482
40195.84000,0.851106
40195.85000,0.851538
40195.86000,0.850708
40195.87000,0.850451
40195.88000,0.850194
40195.89000,0.849937
40195.90000,0.84968
40195.91000,0.849423
40195.92000,0.849166
40195.93000,0.848909
40195.94000,0.848652
40195.95000,0.848395
40195.96000,0.848138
40195.97000,0.847856
40195.98000,0.847573
40195.99000,0.847291
40196.00000,0.847009
40196.01000,0.846726
40196.02000,0.846444
40196.03000,0.846162
40196.04000,0.84588
40196.05000,0.845597
40196.06000,0.845315
40196.07000,0.845033
40196.08000,0.84475
40196.09000,0.844468
40196.10000,0.844199
40196.11000,0.843936
40196.12000,0.843673
40196.13000,0.84341
40196.14000,0.843147
40196.15000,0.842885
40196.16000,0.842622
40196.17000,0.842359
40196.18000,0.842096
40196.19000,0.841833
40196.20000,0.84157
40196.21000,0.841308
40196.22000,0.841045
40196.23000,0.840782
40196.24000,0.840519
40196.25000,0.840256
40196.26000,0.839993
40196.27000,0.83973
40196.28000,0.839313
40196.29000,0.838876
40196.30000,0.838439
40196.31000,0.838002
40196.32000,0.837565
40196.33000,0.837128
40196.34000,0.836691
40196.35000,0.836254
40196.36000,0.835817
40196.37000,0.83538
40196.38000,0.834943
40196.39000,0.834506
40196.40000,0.834069
40196.41000,0.833632
40196.42000,0.833195
40196.43000,0.832758
40196.44000,0.832321
40196.45000,0.831884
40196.46000,0.831448
40196.47000,0.831011
40196.48000,0.830574
40196.49000,0.830137
40196.50000,0.8297
40196.51000,0.829319
40196.52000,0.829186
40196.53000,0.829054
40196.54000,0.828921
40196.55000,0.828789
40196.56000,0.828656
40196.57000,0.828523
40196.58000,0.828391
40196.59000,0.828258
40196.60000,0.828125
40196.61000,0.827993
40196.62000,0.82786
40196.63000,0.827727
40196.64000,0.827595
40196.65000,0.827462
40196.66000,0.82733
40196.67000,0.827197
40196.68000,0.827064
40196.69000,0.826932
40196.70000,0.826799
40196.71000,0.826666
40196.72000,0.826534
40196.73000,0.826401
40196.74000,0.826269
40196.75000,0.826136
40196.76000,0.826003
40196.77000,0.825871
40196.78000,0.825738
40196.79000,0.825605
40196.80000,0.825473
40196.81000,0.82534
40196.82000,0.825207
40196.83000,0.825081
40196.84000,0.824959
40196.85000,0.824838
40196.86000,0.824716
40196.87000,0.824594
40196.88000,0.824472
40196.89000,0.82435
40196.90000,0.824229
40196.91000,0.824107
40196.92000,0.823985
40196.93000,0.823863
40196.94000,0.823741
40196.95000,0.82362
40196.96000,0.823498
40196.97000,0.823376
40196.98000,0.823254
40196.99000,0.823133
40197.00000,0.823011
40197.01000,0.822889
40197.02000,0.822767
40197.03000,0.822645
40197.04000,0.822524
40197.05000,0.822402
40197.06000,0.82228
40197.07000,0.822158
40197.08000,0.822036
40197.09000,0.821915
40197.10000,0.821793
40197.11000,0.821671
40197.12000,0.821549
40197.13000,0.821427
40197.14000,0.821306
40197.15000,0.820962
40197.16000,0.820613
40197.17000,0.820263
40197.18000,0.819914
40197.19000,0.819565
40197.20000,0.819216
40197.21000,0.818866
40197.22000,0.818517
40197.23000,0.818168
40197.24000,0.817818
40197.25000,0.817469
40197.26000,0.81712
40197.27000,0.816771
40197.28000,0.816421
40197.29000,0.816072
40197.30000,0.815723
40197.31000,0.815373
40197.32000,0.815024
40197.33000,0.814675
40197.34000,0.814326
40197.35000,0.813976
40197.36000,0.813627
40197.37000,0.813278
40197.38000,0.812928
40197.39000,0.812579
40197.40000,0.81223
40197.41000,0.811881
40197.42000,0.811531
40197.43000,0.811182
40197.44000,0.810833
40197.45000,0.810483
40197.46000,0.810236
40197.47000,0.810161
40197.48000,0.810087
40197.49000,0.810012
40197.50000,0.809938
40197.51000,0.809863
40197.52000,0.809789
40197.53000,0.809714
40197.54000,0.80964
40197.55000,0.809565
40197.56000,0.809491
40197.57000,0.809416
40197.58000,0.809342
40197.59000,0.809267
40197.60000,0.809192
40197.61000,0.809118
40197.62000,0.809043
40197.63000,0.808969
40197.64000,0.808894
40197.65000,0.80882
40197.66000,0.808745
40197.67000,0.808671
40197.68000,0.808596
40197.69000,0.808522
40197.70000,0.808447
40197.71000,0.808373
40197.72000,0.808298
40197.73000,0.808224
40197.74000,0.808149
40197.75000,0.808074
40197.76000,0.808
40197.77000,0.807925
40197.78000,0.807851
40197.79000,0.807776
40197.80000,0.807702
40197.81000,0.807627
40197.82000,0.807553
40197.83000,0.807478
40197.84000,0.807404
40197.85000,0.807329
40197.86000,0.807255
40197.87000,0.80718
40197.88000,0.807122
40197.89000,0.807119
40197.90000,0.807116
40197.91000,0.807113
40197.92000,0.80711
40197.93000,0.807107
40197.94000,0.807104
40197.95000,0.807101
40197.96000,0.807098
40197.97000,0.807094
40197.98000,0.807091
40197.99000,0.807088
40198.00000,0.807085
40198.01000,0.807082
40198.02000,0.807079
40198.03000,0.807076
40198.04000,0.807073
40198.05000,0.80707
40198.06000,0.807067
40198.07000,0.807064
40198.08000,0.807061
40198.09000,0.807058
40198.10000,0.807055
40198.11000,0.807052
40198.12000,0.807049
40198.13000,0.807045
40198.14000,0.807042
40198.15000,0.807039
40198.16000,0.807036
40198.17000,0.807033
40198.18000,0.80703
40198.19000,0.807027
40198.20000,0.806959
40198.21000,0.806941
40198.22000,0.807005
40198.23000,0.809469
40198.24000,0.809584
40198.25000,0.809698
40198.26000,0.809813
40198.27000,0.809928
40198.28000,0.810043
40198.29000,0.810685
40198.30000,0.811386
40198.31000,0.812136
40198.32000,0.812863
40198.33000,0.813514
40198.34000,0.814055
40198.35000,0.814461
40198.36000,0.814724
40198.37000,0.814465
40198.38000,0.814206
40198.39000,0.813947
40198.40000,0.813688
40198.41000,0.813429
40198.42000,0.81317
40198.43000,0.812911
40198.44000,0.812652
40198.45000,0.812393
40198.46000,0.812134
40198.47000,0.811846
40198.48000,0.811558
40198.49000,0.81127
40198.50000,0.810982
40198.51000,0.810694
40198.52000,0.810406
40198.53000,0.810118
40198.54000,0.80983
40198.55000,0.809542
40198.56000,0.809254
40198.57000,0.808966
40198.58000,0.808678
40198.59000,0.80839
40198.60000,0.808217
40198.61000,0.808103
40198.62000,0.807988
40198.63000,0.807873
40198.64000,0.807759
40198.65000,0.807644
40198.66000,0.80753
40198.67000,0.807415
40198.68000,0.8073
40198.69000,0.807186
40198.70000,0.807071
40198.71000,0.806956
40198.72000,0.806842
40198.73000,0.806727
40198.74000,0.806613
40198.75000,0.806498
40198.76000,0.806383
40198.77000,0.806269
40198.78000,0.806145
40198.79000,0.806021
40198.80000,0.805897
40198.81000,0.805772
40198.82000,0.805648
40198.83000,0.805524
40198.84000,0.805399
40198.85000,0.805275
40198.86000,0.805151
40198.87000,0.805026
40198.88000,0.804902
40198.89000,0.804778
40198.90000,0.804653
40198.91000,0.804529
40198.92000,0.804405
40198.93000,0.804281
40198.94000,0.804156
40198.95000,0.804032
40198.96000,0.803908
40198.97000,0.803783
40198.98000,0.803659
40198.99000,0.803535
40199.00000,0.80341
40199.01000,0.803289
40199.02000,0.80318
40199.03000,0.803071
40199.04000,0.802962
40199.05000,0.802853
40199.06000,0.802744
40199.07000,0.802635
40199.08000,0.802526
40199.09000,0.802417
40199.10000,0.802308
40199.11000,0.802199
40199.12000,0.80209
40199.13000,0.801981
40199.14000,0.801872
40199.15000,0.801763
40199.16000,0.801654
40199.17000,0.801545
40199.18000,0.801436
40199.19000,0.801327
40199.20000,0.801218
40199.21000,0.80111
40199.22000,0.801001
40199.23000,0.800892
40199.24000,0.800783
40199.25000,0.800674
40199.26000,0.800565
40199.27000,0.800456
40199.28000,0.800347
40199.29000,0.800238
40199.30000,0.800129
40199.31000,0.80002
40199.32000,0.799911
40199.33000,0.799801
40199.34000,0.799691
40199.35000,0.79958
40199.36000,0.799469
40199.37000,0.799359
40199.38000,0.799248
40199.39000,0.799138
40199.40000,0.799027
40199.41000,0.798917
40199.42000,0.798806
40199.43000,0.798695
40199.44000,0.798585
40199.45000,0.798474
40199.46000,0.798364
40199.47000,0.798253
40199.48000,0.798143
40199.49000,0.798032
40199.50000,0.797922
40199.51000,0.797811
40199.52000,0.7977
40199.53000,0.79759
40199.54000,0.797479
40199.55000,0.797369
40199.56000,0.797258
40199.57000,0.797148
40199.58000,0.797037
40199.59000,0.796927
40199.60000,0.796816
40199.61000,0.796705
40199.62000,0.796595
40199.63000,0.796484
40199.64000,0.796374
40199.65000,0.796367
40199.66000,0.796362
40199.67000,0.796358
40199.68000,0.796353
40199.69000,0.796349
40199.70000,0.796345
40199.71000,0.79634
40199.72000,0.796336
40199.73000,0.796331
40199.74000,0.796327
40199.75000,0.796323
40199.76000,0.796318
40199.77000,0.796314
40199.78000,0.796309
40199.79000,0.796305
40199.80000,0.796301
40199.81000,0.796296
40199.82000,0.796292
40199.83000,0.796252
40199.84000,0.796279
40199.85000,0.796411
40199.86000,0.796758
40199.87000,0.797478
40199.88000,0.798722
40199.89000,0.800622
40199.90000,0.803034
40199.91000,0.805535
40199.92000,0.807901
40199.93000,0.809972
40199.94000,0.811733
40199.95000,0.813418
40199.96000,0.815102
40199.97000,0.816843
40199.98000,0.818672
40199.99000,0.820447
40200.00000,0.822119
40200.01000,0.823654
40200.02000,0.825026
40200.03000,0.826219
40200.04000,0.827223
40200.05000,0.828033
40200.06000,0.828647
40200.07000,0.829173
40200.08000,0.829684
40200.09000,0.830225
40200.10000,0.830835
40200.11000,0.831462
40200.12000,0.832037
40200.13000,0.832525
40200.14000,0.832903
40200.15000,0.833205
40200.16000,0.833514
40200.17000,0.833866
40200.18000,0.834296
40200.19000,0.834799
40200.20000,0.835283
40200.21000,0.835709
40200.22000,0.836046
40200.23000,0.835758
40200.24000,0.835588
40200.25000,0.835418
40200.26000,0.835247
40200.27000,0.835077
40200.28000,0.834907
40200.29000,0.834737
40200.30000,0.834567
40200.31000,0.834396
