t, Obs_Wetland Cell 6 Water depth (m)_expression
40446.91000,0.627891
40446.92000,0.627804
40446.93000,0.627716
40446.94000,0.627629
40446.95000,0.627541
40446.96000,0.62749
40446.97000,0.627483
40446.98000,0.627477
40446.99000,0.627471
40447.00000,0.627465
40447.01000,0.627459
40447.02000,0.627453
40447.03000,0.627447
40447.04000,0.62744
40447.05000,0.627434
40447.06000,0.627428
40447.07000,0.627422
40447.08000,0.627416
40447.09000,0.62741
40447.10000,0.627404
40447.11000,0.627397
40447.12000,0.627391
40447.13000,0.627385
40447.14000,0.627379
40447.15000,0.627373
40447.16000,0.627367
40447.17000,0.62736
40447.18000,0.627354
40447.19000,0.627348
40447.20000,0.627342
40447.21000,0.627336
40447.22000,0.62733
40447.23000,0.627324
40447.24000,0.627317
40447.25000,0.627311
40447.26000,0.627305
40447.27000,0.627299
40447.28000,0.627293
40447.29000,0.627287
40447.30000,0.62728
40447.31000,0.627274
40447.32000,0.627268
40447.33000,0.627262
40447.34000,0.627256
40447.35000,0.62725
40447.36000,0.627244
40447.37000,0.627021
40447.38000,0.626864
40447.39000,0.626829
40447.40000,0.626917
40447.41000,0.62705
40447.42000,0.627174
40447.43000,0.627242
40447.44000,0.625085
40447.45000,0.624692
40447.46000,0.624298
40447.47000,0.623904
40447.48000,0.623511
40447.49000,0.623117
40447.50000,0.622723
40447.51000,0.622329
40447.52000,0.621936
40447.53000,0.621542
40447.54000,0.621148
40447.55000,0.620914
40447.56000,0.62068
40447.57000,0.620446
40447.58000,0.620212
40447.59000,0.619978
40447.60000,0.619743
40447.61000,0.619509
40447.62000,0.619275
40447.63000,0.619041
40447.64000,0.618807
40447.65000,0.618573
40447.66000,0.618339
40447.67000,0.618104
40447.68000,0.617998
40447.69000,0.617955
40447.70000,0.617912
40447.71000,0.617869
40447.72000,0.617826
40447.73000,0.617783
40447.74000,0.61774
40447.75000,0.617697
40447.76000,0.617654
40447.77000,0.61761
40447.78000,0.617567
40447.79000,0.617524
40447.80000,0.617481
40447.81000,0.617438
40447.82000,0.617395
40447.83000,0.617352
40447.84000,0.617309
40447.85000,0.617266
40447.86000,0.617263
40447.87000,0.617264
40447.88000,0.617265
40447.89000,0.617266
40447.90000,0.617268
40447.91000,0.617269
40447.92000,0.61727
40447.93000,0.617271
40447.94000,0.617273
40447.95000,0.618021
40447.96000,0.620417
40447.97000,0.625407
40447.98000,0.633453
40447.99000,0.641833
40448.00000,0.649307
40448.01000,0.655148
40448.02000,0.658996
40448.03000,0.662029
40448.04000,0.664716
40448.05000,0.667321
40448.06000,0.670034
40448.07000,0.672722
40448.08000,0.675273
40448.09000,0.677637
40448.10000,0.679776
40448.11000,0.681866
40448.12000,0.684121
40448.13000,0.686669
40448.14000,0.689617
40448.15000,0.692785
40448.16000,0.695744
40448.17000,0.698291
40448.18000,0.700299
40448.19000,0.701909
40448.20000,0.703781
40448.21000,0.706258
40448.22000,0.709656
40448.23000,0.714162
40448.24000,0.718926
40448.25000,0.723574
40448.26000,0.727841
40448.27000,0.731561
40448.28000,0.734739
40448.29000,0.737368
40448.30000,0.739444
40448.31000,0.740976
40448.32000,0.74406
40448.33000,0.744087
40448.34000,0.744114
40448.35000,0.744141
40448.36000,0.744168
40448.37000,0.744195
40448.38000,0.744222
40448.39000,0.744249
40448.40000,0.744276
40448.41000,0.744501
40448.42000,0.744779
40448.43000,0.745155
40448.44000,0.745649
40448.45000,0.746226
40448.46000,0.746873
40448.47000,0.747579
40448.48000,0.751862
40448.49000,0.752022
40448.50000,0.752183
40448.51000,0.752343
40448.52000,0.752503
40448.53000,0.752663
40448.54000,0.75336
40448.55000,0.753919
40448.56000,0.754317
40448.57000,0.753645
40448.58000,0.753615
40448.59000,0.753586
40448.60000,0.753556
40448.61000,0.753526
40448.62000,0.753497
40448.63000,0.753467
40448.64000,0.753437
40448.65000,0.753407
40448.66000,0.753378
40448.67000,0.753348
40448.68000,0.753352
40448.69000,0.753356
40448.70000,0.75336
40448.71000,0.753364
40448.72000,0.753368
40448.73000,0.753372
40448.74000,0.753446
40448.75000,0.753603
40448.76000,0.75387
40448.77000,0.754287
40448.78000,0.754758
40448.79000,0.755224
40448.80000,0.75564
40448.81000,0.755968
40448.82000,0.756335
40448.83000,0.756849
40448.84000,0.7576
40448.85000,0.758684
40448.86000,0.760023
40448.87000,0.761475
40448.88000,0.762953
40448.89000,0.764384
40448.90000,0.765713
40448.91000,0.766901
40448.92000,0.767916
40448.93000,0.768742
40448.94000,0.770562
40448.95000,0.770576
40448.96000,0.770589
40448.97000,0.770602
40448.98000,0.770615
40448.99000,0.770628
40449.00000,0.770642
40449.01000,0.770655
40449.02000,0.770668
40449.03000,0.770681
40449.04000,0.770694
40449.05000,0.77062
40449.06000,0.770545
40449.07000,0.77047
40449.08000,0.770395
40449.09000,0.77032
40449.10000,0.770245
40449.11000,0.77017
40449.12000,0.770095
40449.13000,0.77002
40449.14000,0.769945
40449.15000,0.76987
40449.16000,0.769795
40449.17000,0.76972
40449.18000,0.7695
40449.19000,0.769207
40449.20000,0.768914
40449.21000,0.768621
40449.22000,0.768327
40449.23000,0.768034
40449.24000,0.767741
40449.25000,0.767448
40449.26000,0.767155
40449.27000,0.766862
40449.28000,0.766568
40449.29000,0.766275
40449.30000,0.765982
40449.31000,0.765689
40449.32000,0.765396
40449.33000,0.765103
40449.34000,0.764809
40449.35000,0.764516
40449.36000,0.764113
40449.37000,0.763696
40449.38000,0.763279
40449.39000,0.762862
40449.40000,0.762445
40449.41000,0.762028
40449.42000,0.761611
40449.43000,0.761194
40449.44000,0.760777
40449.45000,0.76036
40449.46000,0.759943
40449.47000,0.759526
40449.48000,0.759109
40449.49000,0.758692
40449.50000,0.758275
40449.51000,0.757858
40449.52000,0.757441
40449.53000,0.757024
40449.54000,0.756607
40449.55000,0.75619
40449.56000,0.755773
40449.57000,0.755356
40449.58000,0.754939
40449.59000,0.754581
40449.60000,0.754482
40449.61000,0.754383
40449.62000,0.754284
40449.63000,0.754185
40449.64000,0.754085
40449.65000,0.753986
40449.66000,0.753887
40449.67000,0.753788
40449.68000,0.753689
40449.69000,0.75359
40449.70000,0.753491
40449.71000,0.753392
40449.72000,0.753293
40449.73000,0.753194
40449.74000,0.753095
40449.75000,0.752996
40449.76000,0.752897
40449.77000,0.752797
40449.78000,0.752698
40449.79000,0.752599
40449.80000,0.7525
40449.81000,0.752401
40449.82000,0.752302
40449.83000,0.752203
40449.84000,0.752104
40449.85000,0.752005
40449.86000,0.751906
40449.87000,0.751807
40449.88000,0.751708
40449.89000,0.751609
40449.90000,0.751509
40449.91000,0.75142
40449.92000,0.751337
40449.93000,0.751254
40449.94000,0.751171
40449.95000,0.751088
40449.96000,0.751005
40449.97000,0.750922
40449.98000,0.750839
40449.99000,0.750756
40450.00000,0.750674
40450.01000,0.750591
40450.02000,0.750508
40450.03000,0.750425
40450.04000,0.750342
40450.05000,0.750259
40450.06000,0.750176
40450.07000,0.750093
40450.08000,0.75001
40450.09000,0.749927
40450.10000,0.749844
40450.11000,0.749761
40450.12000,0.749678
40450.13000,0.749596
40450.14000,0.749513
40450.15000,0.74943
40450.16000,0.749347
40450.17000,0.749264
40450.18000,0.749181
40450.19000,0.749098
40450.20000,0.749015
40450.21000,0.748932
40450.22000,0.748849
40450.23000,0.748834
40450.24000,0.74882
40450.25000,0.748807
40450.26000,0.748793
40450.27000,0.74878
40450.28000,0.748766
40450.29000,0.748752
40450.30000,0.748739
40450.31000,0.748725
40450.32000,0.748712
40450.33000,0.748698
40450.34000,0.748684
40450.35000,0.748671
40450.36000,0.748657
40450.37000,0.748644
40450.38000,0.74863
40450.39000,0.748616
40450.40000,0.748603
40450.41000,0.748589
40450.42000,0.748576
40450.43000,0.748562
40450.44000,0.748548
40450.45000,0.748535
40450.46000,0.748521
40450.47000,0.748508
40450.48000,0.748494
40450.49000,0.748206
40450.50000,0.748058
40450.51000,0.748159
40450.52000,0.748638
40450.53000,0.749367
40450.54000,0.750253
40450.55000,0.751213
40450.56000,0.752173
40450.57000,0.753143
40450.58000,0.754131
40450.59000,0.755135
40450.60000,0.756156
40450.61000,0.757139
40450.62000,0.75802
40450.63000,0.758766
40450.64000,0.759354
40450.65000,0.759743
40450.66000,0.759762
40450.67000,0.759781
40450.68000,0.7598
40450.69000,0.759819
40450.70000,0.759837
40450.71000,0.759856
40450.72000,0.759875
40450.73000,0.759894
40450.74000,0.759913
40450.75000,0.759932
40450.76000,0.759938
40450.77000,0.759944
40450.78000,0.75995
40450.79000,0.759956
40450.80000,0.759962
40450.81000,0.759968
40450.82000,0.759974
40450.83000,0.75998
40450.84000,0.759986
40450.85000,0.759992
40450.86000,0.759998
40450.87000,0.760198
40450.88000,0.760619
40450.89000,0.761362
40450.90000,0.763127
40450.91000,0.767582
40450.92000,0.776108
40450.93000,0.789643
40450.94000,0.8074
40450.95000,0.825514
40450.96000,0.842573
40450.97000,0.857867
40450.98000,0.87114
40450.99000,0.882954
40451.00000,0.893455
40451.01000,0.902743
40451.02000,0.910887
40451.03000,0.919963
40451.04000,0.930909
40451.05000,0.944263
40451.06000,0.960283
40451.07000,0.980867
40451.08000,1.00698
40451.09000,1.03845
40451.10000,1.07446
40451.11000,1.10933
40451.12000,1.13857
40451.13000,1.16154
40451.14000,1.17844
40451.15000,1.19132
40451.16000,1.203
40451.17000,1.21419
40451.18000,1.22521
40451.19000,1.23537
40451.20000,1.2422
40451.21000,1.2455
40451.22000,1.24546
40451.23000,1.24249
40451.24000,1.23828
40451.25000,1.2333
40451.26000,1.22778
40451.27000,1.22185
40451.28000,1.21664
40451.29000,1.21253
40451.30000,1.20969
40451.31000,1.20815
40451.32000,1.20706
40451.33000,1.20584
40451.34000,1.20432
40451.35000,1.20239
40451.36000,1.20325
40451.37000,1.21025
40451.38000,1.22432
40451.39000,1.24526
40451.40000,1.26709
40451.41000,1.28162
40451.42000,1.28823
40451.43000,1.28742
40451.44000,1.28093
40451.45000,1.27213
40451.46000,1.26187
40451.47000,1.25058
40451.48000,1.20113
40451.49000,1.19921
40451.50000,1.19729
40451.51000,1.19538
40451.52000,1.19346
40451.53000,1.19154
40451.54000,1.1824
40451.55000,1.17365
40451.56000,1.16526
40451.57000,1.10657
40451.58000,1.10618
40451.59000,1.1058
40451.60000,1.10541
40451.61000,1.10503
40451.62000,1.10464
40451.63000,1.10426
40451.64000,1.10387
40451.65000,1.10348
40451.66000,1.1031
40451.67000,1.10271
40451.68000,1.10233
40451.69000,1.10194
40451.70000,1.0976
40451.71000,1.09354
40451.72000,1.08979
40451.73000,1.08638
40451.74000,1.08394
40451.75000,1.08298
40451.76000,1.08395
40451.77000,1.08712
40451.78000,1.09383
40451.79000,1.10462
40451.80000,1.11947
40451.81000,1.13802
40451.82000,1.16224
40451.83000,1.19261
40451.84000,1.22816
40451.85000,1.26744
40451.86000,1.30146
40451.87000,1.32427
40451.88000,1.33652
40451.89000,1.33954
40451.90000,1.3371
40451.91000,1.33369
40451.92000,1.33029
40451.93000,1.32728
40451.94000,1.32403
40451.95000,1.31823
40451.96000,1.30969
40451.97000,1.29852
40451.98000,1.28511
40451.99000,1.27137
40452.00000,1.2577
40452.01000,1.24425
40452.02000,1.23109
40452.03000,1.14678
40452.04000,1.14621
40452.05000,1.14564
40452.06000,1.14508
40452.07000,1.14451
40452.08000,1.14394
40452.09000,1.14337
40452.10000,1.14281
40452.11000,1.14224
40452.12000,1.14167
40452.13000,1.1411
40452.14000,1.14054
40452.15000,1.13997
40452.16000,1.13374
40452.17000,1.12814
40452.18000,1.12321
40452.19000,1.11889
40452.20000,1.11483
40452.21000,1.11087
40452.22000,1.1069
40452.23000,1.07544
40452.24000,1.07255
40452.25000,1.06966
40452.26000,1.06676
40452.27000,1.06387
40452.28000,1.06097
40452.29000,1.05808
40452.30000,1.05518
40452.31000,1.05229
40452.32000,1.04939
40452.33000,1.0465
40452.34000,1.04448
40452.35000,1.04246
40452.36000,1.04044
40452.37000,1.03842
40452.38000,1.0364
40452.39000,1.03438
40452.40000,1.03236
40452.41000,1.03034
40452.42000,1.02832
40452.43000,1.02631
40452.44000,1.02429
40452.45000,1.02227
40452.46000,1.02025
40452.47000,1.01875
40452.48000,1.01753
40452.49000,1.0163
40452.50000,1.01507
40452.51000,1.01384
40452.52000,1.01261
40452.53000,1.01138
40452.54000,1.01015
40452.55000,1.00892
40452.56000,1.0077
40452.57000,1.00647
40452.58000,1.00524
40452.59000,1.00401
40452.60000,1.00278
40452.61000,1.00155
40452.62000,1.00032
40452.63000,0.999093
40452.64000,0.997865
40452.65000,0.997127
40452.66000,0.99645
40452.67000,0.995774
40452.68000,0.995098
40452.69000,0.994421
40452.70000,0.993745
40452.71000,0.993068
40452.72000,0.992392
40452.73000,0.991715
40452.74000,0.991039
40452.75000,0.990363
40452.76000,0.989686
40452.77000,0.98901
40452.78000,0.988333
40452.79000,0.987657
40452.80000,0.986981
40452.81000,0.986304
40452.82000,0.985628
40452.83000,0.984951
40452.84000,0.984275
40452.85000,0.983598
40452.86000,0.982922
40452.87000,0.982246
40452.88000,0.981612
40452.89000,0.981169
40452.90000,0.980726
40452.91000,0.980283
40452.92000,0.97984
40452.93000,0.979397
40452.94000,0.978954
40452.95000,0.978511
40452.96000,0.978068
40452.97000,0.977625
40452.98000,0.977182
40452.99000,0.976739
40453.00000,0.976296
40453.01000,0.975853
40453.02000,0.97541
40453.03000,0.974966
40453.04000,0.974523
40453.05000,0.97408
40453.06000,0.973637
40453.07000,0.973194
40453.08000,0.972751
40453.09000,0.972308
40453.10000,0.971865
40453.11000,0.971422
40453.12000,0.970979
40453.13000,0.970536
40453.14000,0.970093
40453.15000,0.96965
40453.16000,0.969207
40453.17000,0.968764
40453.18000,0.968321
40453.19000,0.967878
40453.20000,0.967441
40453.21000,0.967009
40453.22000,0.966577
40453.23000,0.966146
40453.24000,0.965714
40453.25000,0.965282
40453.26000,0.96485
40453.27000,0.964418
40453.28000,0.963987
40453.29000,0.963555
40453.30000,0.963123
40453.31000,0.962691
40453.32000,0.962259
40453.33000,0.961828
40453.34000,0.961396
40453.35000,0.960964
40453.36000,0.960532
40453.37000,0.960101
40453.38000,0.959669
40453.39000,0.959237
40453.40000,0.958805
40453.41000,0.958373
40453.42000,0.957942
40453.43000,0.95751
40453.44000,0.957078
40453.45000,0.956646
40453.46000,0.956214
40453.47000,0.955783
40453.48000,0.955351
40453.49000,0.954919
40453.50000,0.954487
40453.51000,0.954055
40453.52000,0.953624
40453.53000,0.953192
40453.54000,0.95276
40453.55000,0.952328
40453.56000,0.951896
40453.57000,0.951465
40453.58000,0.951033
40453.59000,0.950601
40453.60000,0.950169
40453.61000,0.949737
40453.62000,0.949431
40453.63000,0.949284
40453.64000,0.949137
40453.65000,0.94899
40453.66000,0.948843
40453.67000,0.948696
40453.68000,0.948549
40453.69000,0.948402
40453.70000,0.948255
40453.71000,0.948108
40453.72000,0.947961
40453.73000,0.947814
40453.74000,0.947667
40453.75000,0.94752
40453.76000,0.947373
40453.77000,0.947226
40453.78000,0.947079
40453.79000,0.946932
40453.80000,0.946785
40453.81000,0.946638
40453.82000,0.946491
40453.83000,0.946344
40453.84000,0.946197
40453.85000,0.94605
40453.86000,0.945904
40453.87000,0.945757
40453.88000,0.94561
40453.89000,0.945463
40453.90000,0.945316
40453.91000,0.945169
40453.92000,0.945022
40453.93000,0.944875
40453.94000,0.944728
40453.95000,0.944581
40453.96000,0.944434
40453.97000,0.944287
40453.98000,0.94414
40453.99000,0.943993
40454.00000,0.943846
40454.01000,0.943699
40454.02000,0.943552
40454.03000,0.943405
40454.04000,0.943258
40454.05000,0.943111
40454.06000,0.942964
40454.07000,0.942817
40454.08000,0.94267
40454.09000,0.942523
40454.10000,0.942376
40454.11000,0.942229
40454.12000,0.942126
40454.13000,0.94208
40454.14000,0.942033
40454.15000,0.941987
40454.16000,0.94194
40454.17000,0.941894
40454.18000,0.941847
40454.19000,0.9418
40454.20000,0.941754
40454.21000,0.941707
40454.22000,0.941661
40454.23000,0.941614
40454.24000,0.941568
40454.25000,0.941521
40454.26000,0.941475
40454.27000,0.941428
40454.28000,0.941382
40454.29000,0.941335
40454.30000,0.941289
40454.31000,0.941242
40454.32000,0.941196
40454.33000,0.941149
40454.34000,0.941103
40454.35000,0.941056
40454.36000,0.94101
40454.37000,0.940963
40454.38000,0.940917
40454.39000,0.94087
40454.40000,0.940824
40454.41000,0.940777
40454.42000,0.94073
40454.43000,0.940684
40454.44000,0.940637
40454.45000,0.940591
40454.46000,0.940544
40454.47000,0.940498
40454.48000,0.940451
40454.49000,0.940405
40454.50000,0.940358
40454.51000,0.940312
40454.52000,0.940265
40454.53000,0.940219
40454.54000,0.940172
40454.55000,0.940126
40454.56000,0.940079
40454.57000,0.940033
40454.58000,0.939986
40454.59000,0.93994
40454.60000,0.939893
40454.61000,0.939847
40454.62000,0.939811
40454.63000,0.939789
40454.64000,0.939767
40454.65000,0.939745
40454.66000,0.939722
40454.67000,0.9397
40454.68000,0.939678
40454.69000,0.939656
40454.70000,0.939781
40454.71000,0.940525
40454.72000,0.94227
40454.73000,0.945309
40454.74000,0.949325
40454.75000,0.954138
40454.76000,0.959582
40454.77000,0.965507
40454.78000,0.971906
40454.79000,0.978737
40454.80000,0.985954
40454.81000,0.993513
40454.82000,1.00048
40454.83000,1.00625
40454.84000,1.01061
40454.85000,1.01348
40454.86000,1.01581
40454.87000,1.01858
40454.88000,1.02228
40454.89000,1.02726
40454.90000,1.03305
40454.91000,1.03851
40454.92000,1.0432
40454.93000,1.0469
40454.94000,1.04963
40454.95000,1.05176
40454.96000,1.05341
40454.97000,1.05466
40454.98000,1.0556
40454.99000,1.05651
40455.00000,1.05754
40455.01000,1.05874
40455.02000,1.06019
40455.03000,1.06166
40455.04000,1.06304
40455.05000,1.06427
40455.06000,1.06533
40455.07000,1.06598
40455.08000,1.06609
40455.09000,1.0656
40455.10000,1.06451
40455.11000,1.06327
40455.12000,1.06237
40455.13000,1.06204
40455.14000,1.06253
40455.15000,1.06363
40455.16000,1.0648
40455.17000,1.0658
40455.18000,1.06649
40455.19000,1.06683
40455.20000,1.06701
40455.21000,1.06708
40455.22000,1.06706
40455.23000,1.06647
40455.24000,1.06647
40455.25000,1.06647
40455.26000,1.06648
40455.27000,1.06648
40455.28000,1.06648
40455.29000,1.0667
40455.30000,1.0672
40455.31000,1.06799
40455.32000,1.06912
40455.33000,1.07057
40455.34000,1.07236
40455.35000,1.07447
40455.36000,1.07649
40455.37000,1.07796
40455.38000,1.07873
40455.39000,1.07871
40455.40000,1.07799
40455.41000,1.07677
40455.42000,1.07513
40455.43000,1.07312
40455.44000,1.05109
40455.45000,1.04885
40455.46000,1.0466
40455.47000,1.04436
40455.48000,1.04212
40455.49000,1.03988
40455.50000,1.03763
40455.51000,1.03539
40455.52000,1.03315
40455.53000,1.03091
40455.54000,1.02866
40455.55000,1.02722
40455.56000,1.02577
40455.57000,1.02432
40455.58000,1.02287
40455.59000,1.02142
40455.60000,1.01998
40455.61000,1.01853
40455.62000,1.01708
40455.63000,1.01563
40455.64000,1.01419
40455.65000,1.01274
40455.66000,1.01129
40455.67000,1.00984
40455.68000,1.00875
40455.69000,1.00784
40455.70000,1.00693
40455.71000,1.00601
40455.72000,1.0051
40455.73000,1.00419
40455.74000,1.00327
40455.75000,1.00236
40455.76000,1.00145
40455.77000,1.00053
40455.78000,0.999621
40455.79000,0.998708
40455.80000,0.997795
40455.81000,0.996882
40455.82000,0.995969
40455.83000,0.995056
40455.84000,0.994143
40455.85000,0.99323
40455.86000,0.992582
40455.87000,0.991968
40455.88000,0.991353
40455.89000,0.990738
40455.90000,0.990124
40455.91000,0.989509
40455.92000,0.988894
40455.93000,0.98828
40455.94000,0.987665
40455.95000,0.98705
40455.96000,0.986436
40455.97000,0.985821
40455.98000,0.985206
40455.99000,0.984592
40456.00000,0.983977
40456.01000,0.983362
40456.02000,0.982748
40456.03000,0.982133
40456.04000,0.981518
40456.05000,0.980904
40456.06000,0.980289
40456.07000,0.979674
40456.08000,0.97906
40456.09000,0.978446
40456.10000,0.977839
40456.11000,0.977232
40456.12000,0.976624
40456.13000,0.976017
40456.14000,0.97541
40456.15000,0.974802
40456.16000,0.974195
40456.17000,0.973588
40456.18000,0.97298
40456.19000,0.972373
40456.20000,0.971766
40456.21000,0.971158
40456.22000,0.970551
40456.23000,0.969944
40456.24000,0.969336
40456.25000,0.968729
40456.26000,0.968122
40456.27000,0.967514
40456.28000,0.966907
40456.29000,0.9663
40456.30000,0.965693
40456.31000,0.965085
40456.32000,0.964478
40456.33000,0.963871
40456.34000,0.963263
40456.35000,0.962656
40456.36000,0.962049
40456.37000,0.961441
40456.38000,0.960834
40456.39000,0.960227
40456.40000,0.959619
40456.41000,0.959252
40456.42000,0.959058
40456.43000,0.958864
40456.44000,0.95867
40456.45000,0.958476
40456.46000,0.958282
40456.47000,0.958088
40456.48000,0.957894
40456.49000,0.957701
40456.50000,0.957507
40456.51000,0.957313
40456.52000,0.957119
40456.53000,0.956925
40456.54000,0.956731
40456.55000,0.956537
40456.56000,0.956343
40456.57000,0.956149
40456.58000,0.955955
40456.59000,0.955761
40456.60000,0.955568
40456.61000,0.955374
40456.62000,0.95518
40456.63000,0.954986
40456.64000,0.954792
40456.65000,0.954598
40456.66000,0.954404
40456.67000,0.95421
40456.68000,0.954016
40456.69000,0.953822
40456.70000,0.953628
40456.71000,0.953434
40456.72000,0.953241
40456.73000,0.953047
40456.74000,0.952853
40456.75000,0.952659
40456.76000,0.952465
40456.77000,0.952271
40456.78000,0.952077
40456.79000,0.951883
40456.80000,0.951689
40456.81000,0.951495
40456.82000,0.951301
40456.83000,0.951123
40456.84000,0.950966
40456.85000,0.950808
40456.86000,0.95065
40456.87000,0.950492
40456.88000,0.950335
40456.89000,0.950177
40456.90000,0.950019
40456.91000,0.949861
40456.92000,0.949704
40456.93000,0.949546
40456.94000,0.949388
40456.95000,0.94923
40456.96000,0.949073
40456.97000,0.948915
40456.98000,0.948757
40456.99000,0.948599
40457.00000,0.948442
40457.01000,0.948284
40457.02000,0.948126
40457.03000,0.947968
40457.04000,0.947811
40457.05000,0.947653
40457.06000,0.947495
40457.07000,0.947337
40457.08000,0.94718
40457.09000,0.947022
40457.10000,0.946864
40457.11000,0.946706
40457.12000,0.946549
40457.13000,0.946391
40457.14000,0.946233
40457.15000,0.946075
40457.16000,0.945918
40457.17000,0.94576
40457.18000,0.945602
40457.19000,0.945444
40457.20000,0.945287
40457.21000,0.945129
40457.22000,0.944971
40457.23000,0.944813
40457.24000,0.944656
40457.25000,0.944513
40457.26000,0.944408
40457.27000,0.944302
40457.28000,0.944196
40457.29000,0.94409
40457.30000,0.943985
40457.31000,0.943879
40457.32000,0.943773
40457.33000,0.943667
40457.34000,0.943561
40457.35000,0.943456
40457.36000,0.94335
40457.37000,0.943244
40457.38000,0.943138
40457.39000,0.943032
40457.40000,0.942927
40457.41000,0.942821
40457.42000,0.942715
40457.43000,0.942609
40457.44000,0.942503
40457.45000,0.942398
40457.46000,0.942292
40457.47000,0.942186
40457.48000,0.94208
40457.49000,0.941974
40457.50000,0.941869
40457.51000,0.941763
40457.52000,0.941657
40457.53000,0.941551
40457.54000,0.941446
40457.55000,0.94134
40457.56000,0.941234
40457.57000,0.941128
40457.58000,0.941022
40457.59000,0.940917
40457.60000,0.940811
40457.61000,0.940705
40457.62000,0.940599
40457.63000,0.940493
40457.64000,0.940388
40457.65000,0.940282
40457.66000,0.940176
40457.67000,0.940086
40457.68000,0.940081
40457.69000,0.940077
40457.70000,0.940072
40457.71000,0.940067
40457.72000,0.940062
40457.73000,0.940057
40457.74000,0.940052
40457.75000,0.940047
40457.76000,0.940042
40457.77000,0.940037
40457.78000,0.940032
40457.79000,0.940027
40457.80000,0.940022
40457.81000,0.940017
40457.82000,0.940012
40457.83000,0.940007
40457.84000,0.940002
40457.85000,0.939997
40457.86000,0.939992
40457.87000,0.94004
40457.88000,0.940362
40457.89000,0.941118
40457.90000,0.942259
40457.91000,0.943483
40457.92000,0.94461
40457.93000,0.945508
40457.94000,0.946161
40457.95000,0.946066
40457.96000,0.945972
40457.97000,0.945878
40457.98000,0.945784
40457.99000,0.94569
40458.00000,0.945596
40458.01000,0.945501
40458.02000,0.945407
40458.03000,0.945313
40458.04000,0.945219
40458.05000,0.945066
40458.06000,0.944913
40458.07000,0.94476
40458.08000,0.944607
40458.09000,0.944454
40458.10000,0.944302
40458.11000,0.944149
40458.12000,0.943996
40458.13000,0.943843
40458.14000,0.94369
40458.15000,0.943537
40458.16000,0.943384
40458.17000,0.943231
40458.18000,0.942963
40458.19000,0.942638
40458.20000,0.942312
40458.21000,0.941987
40458.22000,0.941661
40458.23000,0.941336
40458.24000,0.94101
40458.25000,0.940685
40458.26000,0.940359
40458.27000,0.940034
40458.28000,0.939708
40458.29000,0.939383
40458.30000,0.939057
40458.31000,0.938732
40458.32000,0.938406
40458.33000,0.938081
40458.34000,0.937755
40458.35000,0.93743
40458.36000,0.937033
40458.37000,0.936627
40458.38000,0.936222
40458.39000,0.935816
40458.40000,0.93541
40458.41000,0.935004
40458.42000,0.934599
40458.43000,0.934193
40458.44000,0.933787
40458.45000,0.933381
40458.46000,0.932976
40458.47000,0.93257
40458.48000,0.932164
40458.49000,0.931758
40458.50000,0.931353
40458.51000,0.930947
40458.52000,0.930541
40458.53000,0.930135
40458.54000,0.92973
40458.55000,0.929324
40458.56000,0.928918
40458.57000,0.928512
40458.58000,0.928107
40458.59000,0.927751
40458.60000,0.927618
40458.61000,0.927485
40458.62000,0.927352
40458.63000,0.927219
40458.64000,0.927086
40458.65000,0.926953
40458.66000,0.926819
40458.67000,0.926686
40458.68000,0.926553
40458.69000,0.92642
40458.70000,0.926287
40458.71000,0.926154
40458.72000,0.926021
40458.73000,0.925888
40458.74000,0.925754
40458.75000,0.925621
40458.76000,0.925488
40458.77000,0.925355
40458.78000,0.925222
40458.79000,0.925089
40458.80000,0.924956
40458.81000,0.924822
40458.82000,0.924689
40458.83000,0.924556
40458.84000,0.924423
40458.85000,0.92429
40458.86000,0.924157
40458.87000,0.924024
40458.88000,0.923891
40458.89000,0.923757
40458.90000,0.923624
40458.91000,0.923438
40458.92000,0.923213
40458.93000,0.922988
40458.94000,0.922763
40458.95000,0.922538
40458.96000,0.922313
40458.97000,0.922087
40458.98000,0.921862
40458.99000,0.921637
40459.00000,0.921412
40459.01000,0.921187
40459.02000,0.920962
40459.03000,0.920737
40459.04000,0.920512
40459.05000,0.920287
40459.06000,0.920062
40459.07000,0.919837
40459.08000,0.919612
40459.09000,0.919387
40459.10000,0.919162
40459.11000,0.918937
40459.12000,0.918712
40459.13000,0.918487
40459.14000,0.918262
40459.15000,0.918037
40459.16000,0.917812
40459.17000,0.917586
40459.18000,0.917361
40459.19000,0.917136
40459.20000,0.916911
40459.21000,0.916686
40459.22000,0.916461
40459.23000,0.916236
40459.24000,0.916011
40459.25000,0.915786
40459.26000,0.915561
40459.27000,0.915336
40459.28000,0.915111
40459.29000,0.914886
40459.30000,0.914661
40459.31000,0.914436
40459.32000,0.914211
40459.33000,0.914041
40459.34000,0.913942
40459.35000,0.913843
40459.36000,0.913744
40459.37000,0.913645
40459.38000,0.913546
40459.39000,0.913447
40459.40000,0.913348
40459.41000,0.913249
40459.42000,0.91315
40459.43000,0.913051
40459.44000,0.912952
40459.45000,0.912853
40459.46000,0.912754
40459.47000,0.912654
40459.48000,0.912555
40459.49000,0.912456
40459.50000,0.912357
40459.51000,0.912258
40459.52000,0.912159
40459.53000,0.91206
40459.54000,0.911961
40459.55000,0.911862
40459.56000,0.911763
40459.57000,0.911664
40459.58000,0.911565
40459.59000,0.911466
40459.60000,0.911367
