t,Obs_Underdrain flow (m3/day)_expression_noisy
40198.66,0
40198.67,0
40198.68,0
40198.69,0
40198.7,0
40198.71,0
40198.72,0
40198.73,0
40198.74,0
40198.75,0
40198.76,0
40198.77,0
40198.78,0
40198.79,0
40198.8,0
40198.81,0
40198.82,0
40198.83,0
40198.84,0
40198.85,0
40198.86,0
40198.87,0
40198.88,0
40198.89,0
40198.9,0
40198.91,0
40198.92,0
40198.93,0
40198.94,0
40198.95,0
40198.96,0
40198.97,0
40198.98,0
40198.99,0
40199,0
40199.01,0
40199.02,0
40199.03,0
40199.04,0
40199.05,0
40199.06,0
40199.07,0
40199.08,0
40199.09,0
40199.1,0
40199.11,0
40199.12,0
40199.13,0
40199.14,0
40199.15,0
40199.16,0
40199.17,0
40199.18,0
40199.19,0
40199.2,0
40199.21,0
40199.22,0
40199.23,0
40199.24,0
40199.25,0
40199.26,0
40199.27,0
40199.28,0
40199.29,0
40199.3,0
40199.31,0
40199.32,0
40199.33,0
40199.34,0
40199.35,0
40199.36,0
40199.37,0
40199.38,0
40199.39,0
40199.4,0
40199.41,0
40199.42,0
40199.43,0
40199.44,0
40199.45,0
40199.46,0
40199.47,0
40199.48,0
40199.49,0
40199.5,0
40199.51,0
40199.52,0
40199.53,0
40199.54,0
40199.55,0
40199.56,0
40199.57,0
40199.58,0
40199.59,0
40199.6,0
40199.61,0
40199.62,0
40199.63,0
40199.64,0
40199.65,0
40199.66,0
40199.67,0
40199.68,0
40199.69,0
40199.7,0
40199.71,0
40199.72,0
40199.73,0
40199.74,0
40199.75,0
40199.76,0
40199.77,0
40199.78,0
40199.79,0
40199.8,0
40199.81,0
40199.82,0
40199.83,0
40199.84,0
40199.85,0
40199.86,0
40199.87,0
40199.88,0
40199.89,0
40199.9,0
40199.91,0
40199.92,0
40199.93,0
40199.94,0
40199.95,0
40199.96,0
40199.97,0
40199.98,0
40199.99,0
40200,0
40200.01,0
40200.02,0
40200.03,0
40200.04,0
40200.05,0
40200.06,0
40200.07,0
40200.08,0
40200.09,0
40200.1,0
40200.11,0
40200.12,0
40200.13,0
40200.14,0
40200.15,0
40200.16,0
40200.17,0
40200.18,0
40200.19,0
40200.2,0
40200.21,0
40200.22,0
40200.23,0
40200.24,0
40200.25,0
40200.26,0
40200.27,0
40200.28,0
40200.29,0
40200.3,0
40200.31,0
40200.32,0
40200.33,0
40200.34,0
40200.35,0
40200.36,0
40200.37,0
40200.38,0
40200.39,0
40200.4,0
40200.41,0
40200.42,0
40200.43,0
40200.44,0
40200.45,0
40200.46,0
40200.47,0
40200.48,0
40200.49,0
40200.5,0
40200.51,0
40200.52,0
40200.53,0
40200.54,0
40200.55,0
40200.56,0
40200.57,0
40200.58,0
40200.59,0
40200.6,0
40200.61,0
40200.62,0
40200.63,0
40200.64,0
40200.65,0
40200.66,0
40200.67,0
40200.68,0
40200.69,0
40200.7,0
40200.71,0
40200.72,0
40200.73,0
40200.74,0
40200.75,0
40200.76,0
40200.77,0
40200.78,0
40200.79,0
40200.8,0
40200.81,0
40200.82,0
40200.83,0
40200.84,0
40200.85,0
40200.86,0
40200.87,0
40200.88,0
40200.89,0
40200.9,0
40200.91,0
40200.92,0
40200.93,0
40200.94,0
40200.95,0
40200.96,0
40200.97,0
40200.98,0
40200.99,0
40201,0
40201.01,0
40201.02,0
40201.03,0
40201.04,0
40201.05,0
40201.06,0
40201.07,0
40201.08,0
40201.09,0
40201.1,0
40201.11,0
40201.12,0
40201.13,0
40201.14,0
40201.15,0
40201.16,0
40201.17,0
40201.18,0
40201.19,0
40201.2,0
40201.21,0
40201.22,0
40201.23,0
40201.24,0
40201.25,0
40201.26,0
40201.27,0
40201.28,0
40201.29,0
40201.3,0
40201.31,0
40201.32,0
40201.33,0
40201.34,0
40201.35,0
40201.36,0
40201.37,0
40201.38,0
40201.39,0
40201.4,0
40201.41,0
40201.42,0
40201.43,0
40201.44,0
40201.45,0
40201.46,0
40201.47,0
40201.48,0
40201.49,0
40201.5,0
40201.51,0
40201.52,0
40201.53,0
40201.54,0
40201.55,0
40201.56,0
40201.57,0
40201.58,0
40201.59,0
40201.6,0
40201.61,0
40201.62,0
40201.63,0
40201.64,0
40201.65,0
40201.66,0
40201.67,0
40201.68,0
40201.69,0
40201.7,0
40201.71,0
40201.72,0
40201.73,0
40201.74,0
40201.75,0
40201.76,0
40201.77,0
40201.78,0
40201.79,0
40201.8,0
40201.81,0
40201.82,0
40201.83,0
40201.84,0
40201.85,0
40201.86,0
40201.87,0
40201.88,0
40201.89,0
40201.9,0
40201.91,0
40201.92,0
40201.93,0
40201.94,0
40201.95,0
40201.96,0
40201.97,0
40201.98,0
40201.99,0
40202,0
40202.01,0
40202.02,0
40202.03,0
40202.04,0
40202.05,0
40202.06,0
40202.07,0
40202.08,0
40202.09,0
40202.1,0
40202.11,0
40202.12,0
40202.13,0
40202.14,0
40202.15,0
40202.16,0
40202.17,0
40202.18,0
40202.19,0
40202.2,0
40202.21,0
40202.22,0
40202.23,0
40202.24,0
40202.25,0
40202.26,0
40202.27,0
40202.28,0
40202.29,0
40202.3,0
40202.31,0
40202.32,0
40202.33,0
40202.34,0
40202.35,0
40202.36,0
40202.37,0
40202.38,0
40202.39,0
40202.4,0
40202.41,0
40202.42,0
40202.43,0
40202.44,0
40202.45,0
40202.46,0
40202.47,0
40202.48,0
40202.49,0
40202.5,0
40202.51,0
40202.52,0
40202.53,0
40202.54,0
40202.55,0
40202.56,0
40202.57,0
40202.58,0
40202.59,0
40202.6,0
40202.61,0
40202.62,0
40202.63,0
40202.64,0
40202.65,0
40202.66,0
40202.67,0
40202.68,0
40202.69,0
40202.7,0
40202.71,0
40202.72,0
40202.73,0
40202.74,0
40202.75,0
40202.76,0
40202.77,0
40202.78,0
40202.79,0
40202.8,0
40202.81,0
40202.82,0
40202.83,0
40202.84,0
40202.85,0
40202.86,0
40202.87,0
40202.88,0
40202.89,0
40202.9,0
40202.91,0
40202.92,0
40202.93,0
40202.94,0
40202.95,0
40202.96,0
40202.97,0
40202.98,0
40202.99,0
40203,0
40203.01,0
40203.02,0
40203.03,0
40203.04,0
40203.05,0
40203.06,0
40203.07,0
40203.08,0
40203.09,0
40203.1,0
40203.11,0
40203.12,0
40203.13,46.8435923856373
40203.14,68.8926554029256
40203.15,68.5069018872658
40203.16,62.0926702749043
40203.17,54.6516885725376
40203.18,45.2461355948194
40203.19,37.7383431992729
40203.2,36.0280745055055
40203.21,40.2072670250153
40203.22,46.6507633296445
40203.23,52.8956950284047
40203.24,54.0739336693268
40203.25,52.3922800954546
40203.26,49.4554501804921
40203.27,43.9034593143074
40203.28,39.567679681338
40203.29,32.003557184157
40203.3,25.8111305052463
40203.31,16.5962259498476
40203.32,10.3304391761876
40203.33,5.76908336469359
40203.34,5.15128401602362
40203.35,4.50080762369362
40203.36,3.98728637317775
40203.37,4.24342165355941
40203.38,6.08284491080679
40203.39,9.414936629296
40203.4,12.4274368179163
40203.41,13.2762236055075
40203.42,12.1424268751669
40203.43,9.69482283608856
40203.44,0
40203.45,0
40203.46,0
40203.47,0
40203.48,0
40203.49,0
40203.5,0
40203.51,0
40203.52,0
40203.53,0
40203.54,0
40203.55,0
40203.56,0
40203.57,0
40203.58,0
40203.59,0
40203.6,0
40203.61,0
40203.62,0
40203.63,0
40203.64,0
40203.65,0
40203.66,0
40203.67,0
40203.68,0
40203.69,0
40203.7,0
40203.71,0
40203.72,0
40203.73,0
40203.74,0
40203.75,0
40203.76,0
40203.77,0
40203.78,0
40203.79,0
40203.8,0
40203.81,0
40203.82,0
40203.83,0
40203.84,0
40203.85,0
40203.86,0
40203.87,0
40203.88,0
40203.89,0
40203.9,0
40203.91,0
40203.92,0
40203.93,0
40203.94,0
40203.95,0
40203.96,0
40203.97,0
40203.98,0
40203.99,0
40204,0
40204.01,0
40204.02,0
40204.03,0
40204.04,0
40204.05,0
40204.06,0
40204.07,0
40204.08,0
40204.09,0
40204.1,0
40204.11,0
40204.12,0
40204.13,0
40204.14,0
40204.15,0
40204.16,0
40204.17,0
40204.18,0
40204.19,0
40204.2,0
40204.21,0
40204.22,0
40204.23,0
40204.24,0
40204.25,0
40204.26,0
40204.27,0
40204.28,0
40204.29,0
40204.3,0
40204.31,0
40204.32,0
40204.33,0
40204.34,0
40204.35,0
40204.36,0
40204.37,0
40204.38,0
40204.39,0
40204.4,0
40204.41,0
40204.42,0
40204.43,0
40204.44,0
40204.45,0
40204.46,0
40204.47,0
40204.48,0
40204.49,0
40204.5,0
40204.51,0
40204.52,0
40204.53,0
40204.54,0
40204.55,0
40204.56,0
40204.57,0
40204.58,0
40204.59,0
40204.6,0
40204.61,0
40204.62,0
40204.63,0
40204.64,0
40204.65,0
40204.66,0
40204.67,0
40204.68,0
40204.69,0
40204.7,0
40204.71,0
40204.72,0
40204.73,0
40204.74,0
40204.75,0
40204.76,0
40204.77,0
40204.78,0
40204.79,0
40204.8,0
40204.81,0
40204.82,0
40204.83,0
40204.84,0
40204.85,0
40204.86,0
40204.87,0
40204.88,0
40204.89,0
40204.9,0
40204.91,0
40204.92,0
40204.93,0
40204.94,0
40204.95,0
40204.96,0
40204.97,0
40204.98,0
40204.99,0
40205,0
40205.01,0
40205.02,0
40205.03,0
40205.04,0
40205.05,0
40205.06,0
40205.07,0
40205.08,0
40205.09,0
40205.1,0
40205.11,0
40205.12,0
40205.13,0
40205.14,0
40205.15,0
40205.16,0
40205.17,0
40205.18,0
40205.19,0
40205.2,0
40205.21,0
40205.22,0
40205.23,0
40205.24,0
40205.25,0
40205.26,0
40205.27,0
40205.28,0
40205.29,0
40205.3,0
40205.31,0
40205.32,0
40205.33,0
40205.34,0
40205.35,0
40205.36,0
40205.37,0
40205.38,0
40205.39,0
40205.4,0
40205.41,0
40205.42,0
40205.43,0
40205.44,0
40205.45,0
40205.46,0
40205.47,0
40205.48,0
40205.49,0
40205.5,0
40205.51,0
40205.52,0
40205.53,0
40205.54,0
40205.55,0
40205.56,0
40205.57,0
40205.58,0
40205.59,0
40205.6,0
40205.61,0
40205.62,0
40205.63,0
40205.64,0
40205.65,0
40205.66,0
40205.67,0
40205.68,0
40205.69,0
40205.7,0
40205.71,0
40205.72,0
40205.73,0
40205.74,0
40205.75,0
40205.76,0
40205.77,0
40205.78,0
40205.79,0
40205.8,0
40205.81,0
40205.82,0
40205.83,0
40205.84,0
40205.85,0
40205.86,0
40205.87,0
40205.88,0
40205.89,0
40205.9,0
40205.91,0
40205.92,0
40205.93,0
40205.94,0
40205.95,0
40205.96,0
40205.97,0
40205.98,0
40205.99,0
40206,0
40206.01,0
40206.02,0
40206.03,0
40206.04,0
40206.05,0
40206.06,0
40206.07,0
40206.08,0
40206.09,0
40206.1,0
40206.11,0
40206.12,0
40206.13,0
40206.14,0
40206.15,0
40206.16,0
40206.17,0
40206.18,0
40206.19,0
40206.2,0
40206.21,0
40206.22,0
40206.23,0
40206.24,0
40206.25,0
40206.26,0
40206.27,0
40206.28,0
40206.29,0
40206.3,0
40206.31,0
40206.32,0
40206.33,0
40206.34,0
40206.35,0
40206.36,0
40206.37,0
40206.38,0
40206.39,0
40206.4,0
40206.41,0
40206.42,0
40206.43,0
40206.44,0
40206.45,0
40206.46,0
40206.47,0
40206.48,0
40206.49,0
40206.5,0
40206.51,0
40206.52,0
40206.53,0
40206.54,0
40206.55,0
40206.56,0
40206.57,0
40206.58,0
40206.59,0
40206.6,0
40206.61,0
40206.62,0
40206.63,0
40206.64,0
40206.65,0
40206.66,0
40206.67,0
40206.68,0
40206.69,0
40206.7,0
40206.71,0
40206.72,0
40206.73,0
40206.74,0
40206.75,0
40206.76,0
40206.77,0
40206.78,0
40206.79,0
40206.8,0
40206.81,0
40206.82,0
40206.83,0
40206.84,0
40206.85,0
40206.86,0
40206.87,0
40206.88,0
40206.89,0
40206.9,0
40206.91,0
40206.92,0
40206.93,0
40206.94,0
40206.95,0
40206.96,0
40206.97,0
40206.98,0
40206.99,0
40207,0
40207.01,0
40207.02,0
40207.03,0
40207.04,0
40207.05,0
40207.06,0
40207.07,0
40207.08,0
40207.09,0
40207.1,0
40207.11,0
40207.12,0
40207.13,0
40207.14,0
40207.15,0
40207.16,0
40207.17,0
40207.18,0
40207.19,0
40207.2,0
40207.21,0
40207.22,0
40207.23,0
40207.24,0
40207.25,0
40207.26,0
40207.27,0
40207.28,0
40207.29,0
40207.3,0
40207.31,0
40207.32,0
40207.33,0
40207.34,0
40207.35,0
40207.36,0
40207.37,0
40207.38,0
40207.39,0
40207.4,0
40207.41,0
40207.42,0
40207.43,0
40207.44,0
40207.45,0
40207.46,0
40207.47,0
40207.48,0
40207.49,0
40207.5,0
40207.51,0
40207.52,0
40207.53,0
40207.54,0
40207.55,0
40207.56,0
40207.57,0
40207.58,0
40207.59,0
40207.6,0
40207.61,0
40207.62,0
40207.63,0
40207.64,0
40207.65,0
40207.66,0
40207.67,0
40207.68,0
40207.69,0
40207.7,0
40207.71,0
40207.72,0
40207.73,0
40207.74,0
40207.75,0
40207.76,0
40207.77,0
40207.78,0
40207.79,0
40207.8,0
40207.81,0
40207.82,0
40207.83,0
40207.84,0
40207.85,0
40207.86,0
40207.87,0
40207.88,0
40207.89,0
40207.9,0
40207.91,0
40207.92,0
40207.93,0
40207.94,0
40207.95,0
40207.96,0
40207.97,0
40207.98,0
40207.99,0
40208,0
40208.01,0
40208.02,0
40208.03,0
40208.04,0
40208.05,0
40208.06,0
40208.07,0
40208.08,0
40208.09,0
40208.1,0
40208.11,0
40208.12,0
40208.13,0
40208.14,0
40208.15,0
40208.16,0
40208.17,0
40208.18,0
40208.19,0
40208.2,0
40208.21,0
40208.22,0
40208.23,0
40208.24,0
40208.25,0
40208.26,0
40208.27,0
40208.28,0
40208.29,0
40208.3,0
40208.31,0
40208.32,0
40208.33,0
40208.34,0
40208.35,0
40208.36,0
40208.37,0
40208.38,0
40208.39,0
40208.4,0
40208.41,0
40208.42,0
40208.43,0
40208.44,0
40208.45,0
40208.46,0
40208.47,0
40208.48,0
40208.49,0
40208.5,0
40208.51,0
40208.52,0
40208.53,6.20882547555858E-08
40208.54,11.8783292561656
40208.55,24.5998588276311
40208.56,20.1724913027384
40208.57,16.7435243735501
40208.58,14.2381875897922
40208.59,12.9587808732835
40208.6,11.1910869102135
40208.61,10.6507756680937
40208.62,9.01998463448205
40208.63,7.83529022320322
40208.64,6.59480561580569
40208.65,5.25165884369246
40208.66,4.47862736288698
40208.67,4.69085038911629
40208.68,5.60797215919781
40208.69,6.82666269008617
40208.7,7.22758172866818
40208.71,6.70245469439309
40208.72,4.82646633914316
40208.73,0.964461139392048
40208.74,0.91293707898415
40208.75,0.815299215364044
40208.76,0.770049963148535
40208.77,0.704746881172296
40208.78,0.650471607507509
40208.79,0.562921691266451
40208.8,0.482176814738258
40208.81,0.40433500514865
40208.82,0.319124400785073
40208.83,0.237055162314073
40208.84,0.137589103371537
40208.85,0.0397981995441577
40208.86,0
40208.87,0
40208.88,0
40208.89,0
40208.9,0
40208.91,0
40208.92,0
40208.93,0
40208.94,0
40208.95,0
40208.96,0
40208.97,0
40208.98,0
40208.99,0
40209,0
40209.01,0
40209.02,0
40209.03,0
40209.04,0
40209.05,0
40209.06,0
40209.07,0
40209.08,0
40209.09,0
40209.1,0
40209.11,0
40209.12,0
40209.13,0
40209.14,0
40209.15,0
40209.16,0
40209.17,0
40209.18,0
40209.19,0
40209.2,0
40209.21,0
40209.22,0
40209.23,0
40209.24,0
40209.25,0
40209.26,0
40209.27,0
40209.28,0
40209.29,0
40209.3,0
40209.31,0
40209.32,0
40209.33,0
40209.34,0
40209.35,0
40209.36,0
40209.37,0
40209.38,0
40209.39,0
40209.4,0
40209.41,0
40209.42,0
40209.43,0
40209.44,0
40209.45,0
40209.46,0
40209.47,0
40209.48,0
40209.49,0
40209.5,0
40209.51,0
40209.52,0
40209.53,0
40209.54,0
40209.55,0
40209.56,0
40209.57,0
40209.58,0
40209.59,0
40209.6,0
40209.61,0
40209.62,0
40209.63,0
40209.64,0
40209.65,0
40209.66,0
40209.67,0
40209.68,0
40209.69,0
40209.7,0
40209.71,0
40209.72,0
40209.73,0
40209.74,0
40209.75,0
40209.76,0
40209.77,0
40209.78,0
40209.79,0
40209.8,0
40209.81,0
40209.82,0
40209.83,0
40209.84,0
40209.85,0
40209.86,0
40209.87,0
40209.88,0
40209.89,0
40209.9,0
40209.91,0
40209.92,0
40209.93,0
40209.94,0
40209.95,0
40209.96,0
40209.97,0
40209.98,0
40209.99,0
40210,0
40210.01,0
40210.02,0
40210.03,0
40210.04,0
40210.05,0
40210.06,0
40210.07,0
40210.08,0
40210.09,0
40210.1,0
40210.11,0
40210.12,0
40210.13,0
40210.14,0
40210.15,0
40210.16,0
40210.17,0
40210.18,0
40210.19,0
40210.2,0
40210.21,0
40210.22,0
40210.23,0
40210.24,0
40210.25,0
40210.26,0
40210.27,0
40210.28,0
40210.29,0
40210.3,0
40210.31,0
40210.32,0
40210.33,0
40210.34,0
40210.35,0
40210.36,0
40210.37,0
40210.38,0
40210.39,0
40210.4,0
40210.41,0
40210.42,0
40210.43,0
40210.44,0
40210.45,0
40210.46,0
40210.47,0
40210.48,0
40210.49,0
40210.5,0
40210.51,0
40210.52,0
40210.53,0
40210.54,0
40210.55,0
40210.56,0
40210.57,0
40210.58,0
40210.59,0
40210.6,0
40210.61,0
40210.62,0
40210.63,0
40210.64,0
40210.65,0
40210.66,0
40210.67,0
40210.68,0
40210.69,0
40210.7,0
40210.71,0
40210.72,0
40210.73,0
40210.74,0
40210.75,0
40210.76,0
40210.77,0
40210.78,0
40210.79,0
40210.8,0
40210.81,0
40210.82,0
40210.83,0
40210.84,0
40210.85,0
40210.86,0
40210.87,0
40210.88,0
40210.89,0
40210.9,0
40210.91,0
40210.92,0
40210.93,0
40210.94,0
40210.95,0
40210.96,0
40210.97,0
40210.98,0
40210.99,0
40211,0
40211.01,0
40211.02,0
40211.03,0
40211.04,0
40211.05,0
40211.06,0
40211.07,0
40211.08,0
40211.09,0
40211.1,0
40211.11,0
40211.12,0
40211.13,0
40211.14,0
40211.15,0
40211.16,0
40211.17,0
40211.18,0
40211.19,0
40211.2,0
40211.21,0
40211.22,0
40211.23,0
40211.24,0
40211.25,0
40211.26,0
40211.27,0
40211.28,0
40211.29,0
40211.3,0
40211.31,0
40211.32,0
40211.33,0
40211.34,0
40211.35,0
40211.36,0
40211.37,0
40211.38,0
40211.39,0
40211.4,0
40211.41,0
40211.42,0
40211.43,0
40211.44,0
40211.45,0
40211.46,0
40211.47,0
40211.48,0
40211.49,0
40211.5,0
40211.51,0
40211.52,0
40211.53,0
40211.54,0
40211.55,0
40211.56,0
40211.57,0
40211.58,0
40211.59,0
40211.6,0
40211.61,0
40211.62,0
40211.63,0
40211.64,0
40211.65,0
40211.66,0
40211.67,0
40211.68,0
40211.69,0
40211.7,0
40211.71,0
40211.72,0
40211.73,0
40211.74,0
40211.75,0
40211.76,0
40211.77,0
40211.78,0
40211.79,0
40211.8,0
40211.81,0
40211.82,0
40211.83,0
40211.84,0
40211.85,1.90442349676726E-07
40211.86,36.3621877375118
40211.87,39.8112970069238
40211.88,43.7905688119367
40211.89,47.9437481469465
40211.9,51.7247951543867
40211.91,49.5055599188378
40211.92,43.8704749752591
40211.93,39.0325215022835
40211.94,33.4056438774416
40211.95,31.3049262222326
40211.96,33.5897717165601
40211.97,37.9768526063033
40211.98,47.5978056046517
40211.99,46.5682664327453
40212,48.2666456060938
40212.01,47.5436111000433
40212.02,46.9911462003878
40212.03,44.4862736498638
40212.04,39.6559910833751
40212.05,32.5603242974057
40212.06,26.9197865671656
40212.07,22.1825463258315
40212.08,18.7508192047774
40212.09,16.7272130391937
40212.1,14.7653820936083
40212.11,13.2368587058476
40212.12,11.7061069003588
40212.13,9.42084792939767
40212.14,7.73532718605247
40212.15,1.01528435063622
40212.16,0.94875894734155
40212.17,0.852069087425282
40212.18,0.791520834952064
40212.19,0.752760666094859
40212.2,0.64314338869698
40212.21,0.550636844705201
40212.22,0.501546382036987
40212.23,0.421633251091335
40212.24,0.361679561728179
40212.25,0.274928187139476
40212.26,0.167807969608556
40212.27,0.0664510962067419
40212.28,0
40212.29,0
40212.3,0
40212.31,0
40212.32,0
40212.33,0
40212.34,0
40212.35,0
40212.36,0
40212.37,0
40212.38,0
40212.39,0
40212.4,0
40212.41,0
40212.42,0
40212.43,0
40212.44,0
40212.45,0
40212.46,0
40212.47,0
40212.48,0
40212.49,0
40212.5,0
40212.51,0
40212.52,0
40212.53,0
40212.54,0
40212.55,0
40212.56,0
40212.57,0
40212.58,0
40212.59,0
40212.6,0
40212.61,0
40212.62,0
40212.63,0
40212.64,0
40212.65,0
40212.66,0
40212.67,0
40212.68,0
40212.69,0
40212.7,0
40212.71,0
40212.72,0
40212.73,0
40212.74,0
40212.75,0
40212.76,0
40212.77,0
40212.78,0
40212.79,0
40212.8,0
40212.81,0
40212.82,0
40212.83,0
40212.84,0
40212.85,0
40212.86,0
40212.87,0
40212.88,0
40212.89,0
40212.9,0
40212.91,0
40212.92,0
40212.93,0
40212.94,0
40212.95,0
40212.96,0
40212.97,0
40212.98,0
40212.99,0
40213,0
40213.01,0
40213.02,0
40213.03,0
40213.04,0
40213.05,0
40213.06,0
40213.07,0
40213.08,0
40213.09,0
40213.1,0
40213.11,0
40213.12,0
40213.13,0
40213.14,0
40213.15,0
40213.16,0
40213.17,0
40213.18,0
40213.19,0
40213.2,0
40213.21,0
40213.22,0
40213.23,0
40213.24,0
40213.25,0
40213.26,0
40213.27,0
40213.28,0
40213.29,0
40213.3,0
40213.31,0
40213.32,0
40213.33,0
40213.34,0
40213.35,0
40213.36,0
40213.37,0
40213.38,0
40213.39,0
40213.4,0
40213.41,0
40213.42,0
40213.43,0
40213.44,0
40213.45,0
40213.46,0
40213.47,0
40213.48,0
40213.49,0
40213.5,0
40213.51,0
40213.52,0
40213.53,0
40213.54,0
40213.55,0
40213.56,0
40213.57,0
40213.58,0
40213.59,0
40213.6,0
40213.61,0
40213.62,0
40213.63,0
40213.64,0
40213.65,0
40213.66,0
40213.67,0
40213.68,0
40213.69,0
40213.7,0
40213.71,0
40213.72,0
40213.73,0
40213.74,0
40213.75,0
40213.76,0
40213.77,0
40213.78,0
40213.79,0
40213.8,0
40213.81,0
40213.82,0
40213.83,0
40213.84,0
40213.85,0
40213.86,0
40213.87,0
40213.88,0
40213.89,0
40213.9,0
40213.91,0
40213.92,0
40213.93,0
40213.94,0
40213.95,0
40213.96,0
40213.97,0
40213.98,0
40213.99,0
40214,0
40214.01,0
40214.02,0
40214.03,0
40214.04,0
40214.05,0
40214.06,0
40214.07,0
40214.08,0
40214.09,0
40214.1,0
40214.11,0
40214.12,0
40214.13,0
40214.14,0
40214.15,0
40214.16,0
40214.17,0
40214.18,0
40214.19,0
40214.2,0
40214.21,0
40214.22,0
40214.23,0
40214.24,0
40214.25,0
40214.26,0
40214.27,0
40214.28,0
40214.29,0
40214.3,0
40214.31,0
40214.32,0
40214.33,0
40214.34,0
40214.35,0
40214.36,0
40214.37,0
40214.38,0
40214.39,0
40214.4,0
40214.41,0
40214.42,0
40214.43,0
40214.44,0
40214.45,0
40214.46,0
40214.47,0
40214.48,0
40214.49,0
40214.5,0
40214.51,0
40214.52,0
40214.53,0
40214.54,0
40214.55,6.3789911069215E-08
40214.56,12.386596536309
40214.57,35.2007863546836
40214.58,34.9417805293211
40214.59,36.8411379959074
40214.6,35.6403347736654
40214.61,36.1289393095554
40214.62,35.9709515198651
40214.63,37.4884892422733
40214.64,40.8997452829161
40214.65,44.1295035064311
40214.66,47.2341264570234
40214.67,49.670305061382
40214.68,49.3904226822809
40214.69,50.9817599074216
40214.7,51.4616178644442
40214.71,55.3491726400491
40214.72,58.48543005373
40214.73,63.6256053993914
40214.74,69.6012195027934
40214.75,79.9746541720091
40214.76,88.4223519013319
40214.77,101.106672319272
40214.78,101.336527285286
40214.79,88.5329069964405
40214.8,77.3641342673175
40214.81,65.3299197319323
40214.82,56.5142929895473
40214.83,55.8383428435085
40214.84,54.7389043529019
40214.85,54.8447193200723
40214.86,53.0923417772527
40214.87,50.9260810244812
40214.88,46.6579300777846
40214.89,42.6133101496575
40214.9,39.5236764348901
40214.91,36.8860753346022
40214.92,38.179288763871
40214.93,41.6964795707194
40214.94,44.1515736288751
40214.95,44.6902317953585
40214.96,47.320810679898
40214.97,49.4069565949039
40214.98,48.3468997766349
40214.99,49.2225907908156
40215,50.7873965910558
40215.01,54.3092097513601
40215.02,57.3204901114587
40215.03,60.8993524850111
40215.04,65.1709987060929
40215.05,69.960956061185
40215.06,73.1360075518908
40215.07,75.4839029210545
40215.08,76.3998285686275
40215.09,77.1826312534306
40215.1,75.7566338436809
40215.11,68.9484990103076
40215.12,65.2742373372666
40215.13,60.5488213826685
40215.14,55.7180951199101
40215.15,51.4979946619855
40215.16,53.6178966104689
40215.17,58.1966366390144
40215.18,63.526619620089
40215.19,71.6290157426845
40215.2,71.431103014734
40215.21,60.357537360631
40215.22,49.7667557846985
40215.23,39.2855538194624
40215.24,32.6590225991689
40215.25,27.5751891467362
40215.26,23.5703110782415
40215.27,19.1079370656654
40215.28,15.2054356915812
40215.29,12.3304767858511
40215.3,10.3072821852403
40215.31,8.03630520321726
40215.32,6.80580640065442
40215.33,7.07018608626494
40215.34,8.62404858129285
40215.35,12.1366442911402
40215.36,14.709565374254
40215.37,15.6708468027305
40215.38,15.4407015803447
40215.39,14.316163998811
40215.4,13.8449317939304
40215.41,12.8923468680729
40215.42,12.244925484161
40215.43,11.9761514513458
40215.44,11.4249826194608
40215.45,11.6751579896594
40215.46,12.8847357194036
40215.47,14.5838064785328
40215.48,17.3026503182419
40215.49,16.7952878521168
40215.5,15.2221502369296
40215.51,12.1453860051338
40215.52,8.35082509179525
40215.53,6.32195296337171
40215.54,5.01805944317524
40215.55,4.78630609417547
40215.56,5.39577873140339
40215.57,5.82811019289696
40215.58,5.69412845936324
40215.59,4.97723848998065
40215.6,3.94479676368261
40215.61,0
40215.62,0
40215.63,0
40215.64,0
40215.65,0
40215.66,0
40215.67,0
40215.68,0
40215.69,0
40215.7,0
40215.71,0
40215.72,0
40215.73,0
40215.74,0
40215.75,0
40215.76,0
40215.77,0
40215.78,0
40215.79,0
40215.8,0
40215.81,0
40215.82,0
40215.83,0
40215.84,0
40215.85,0
40215.86,0
40215.87,0
40215.88,0
40215.89,0
40215.9,0
40215.91,0
40215.92,0
40215.93,0
40215.94,0
40215.95,0
40215.96,0
40215.97,0
40215.98,0
40215.99,0
40216,0
40216.01,0
40216.02,0
40216.03,0
40216.04,0
40216.05,0
40216.06,0
40216.07,0
40216.08,0
40216.09,0
40216.1,0
40216.11,0
40216.12,0
40216.13,0
40216.14,0
40216.15,0
40216.16,0
40216.17,0
40216.18,0
40216.19,0
40216.2,0
40216.21,0
40216.22,0
40216.23,0
40216.24,0
40216.25,0
40216.26,0
40216.27,0
40216.28,0
40216.29,0
40216.3,0
40216.31,0
40216.32,0
40216.33,0
40216.34,0
40216.35,0
40216.36,0
40216.37,0
40216.38,0
40216.39,0
40216.4,0
40216.41,0
40216.42,0
40216.43,0
40216.44,0
40216.45,0
40216.46,0
40216.47,0
40216.48,0
40216.49,0
40216.5,0
40216.51,0
40216.52,0
40216.53,0
40216.54,0
40216.55,0
40216.56,0
40216.57,0
40216.58,0
40216.59,0
40216.6,0
40216.61,0
40216.62,0
40216.63,0
40216.64,0
40216.65,0
40216.66,0
40216.67,0
40216.68,0
40216.69,0
40216.7,0
40216.71,0
40216.72,0
40216.73,0
40216.74,0
40216.75,0
40216.76,0
40216.77,0
40216.78,0
40216.79,0
40216.8,0
40216.81,0
40216.82,0
40216.83,0
40216.84,0
