t,Obs_Pond water depth (m)_expression_noisy
40187.54,2.3639599789268E-06
40187.55,2.49794089663134E-06
40187.56,2.46196338818558E-06
40187.57,2.34476977013084E-06
40187.58,2.36702366542164E-06
40187.59,2.41358693553403E-06
40187.6,2.39405822930655E-06
40187.61,2.39047793293933E-06
40187.62,2.44904937229528E-06
40187.63,2.47122628679579E-06
40187.64,2.40989539794246E-06
40187.65,2.4376704265929E-06
40187.66,2.48766936928294E-06
40187.67,2.49541136032722E-06
40187.68,2.53967815439996E-06
40187.69,2.56204362392249E-06
40187.7,2.52524302376225E-06
40187.71,2.49623973831298E-06
40187.72,2.5209765281832E-06
40187.73,2.46358628641878E-06
40187.74,2.52602952914E-06
40187.75,2.5919808149307E-06
40187.76,2.42761038431554E-06
40187.77,2.40666436071699E-06
40187.78,2.34173988015782E-06
40187.79,2.28810711888558E-06
40187.8,2.28628797770726E-06
40187.81,2.26442832432714E-06
40187.82,2.28944124932243E-06
40187.83,2.29788296611573E-06
40187.84,2.3088294826138E-06
40187.85,2.24608405637245E-06
40187.86,2.2136190937712E-06
40187.87,2.2947261714858E-06
40187.88,2.12942239078508E-06
40187.89,2.22612714602038E-06
40187.9,2.18063220083544E-06
40187.91,2.24316727626518E-06
40187.92,2.07563084912398E-06
40187.93,2.0459981952873E-06
40187.94,2.08980618366466E-06
40187.95,2.09156526342118E-06
40187.96,2.14382881483988E-06
40187.97,2.0828520655393E-06
40187.98,2.04341511360054E-06
40187.99,2.00069291816469E-06
40188,2.02438001643357E-06
40188.01,2.04454551144058E-06
40188.02,2.03061794270542E-06
40188.03,2.00913559445874E-06
40188.04,1.98690050954155E-06
40188.05,1.98623989031599E-06
40188.06,1.92914568085232E-06
40188.07,1.92250228402595E-06
40188.08,1.91124772446714E-06
40188.09,1.87947057162563E-06
40188.1,1.84762125769562E-06
40188.11,1.92202609083066E-06
40188.12,1.88214358375438E-06
40188.13,1.89744871637983E-06
40188.14,1.96320333139373E-06
40188.15,1.99309639866458E-06
40188.16,1.98182633230148E-06
40188.17,2.02566807432124E-06
40188.18,1.9329893914243E-06
40188.19,1.85752311449158E-06
40188.2,1.82922392885888E-06
40188.21,1.81086039348138E-06
40188.22,1.79918934596788E-06
40188.23,1.88828296077588E-06
40188.24,1.96709505180153E-06
40188.25,1.94984885178853E-06
40188.26,1.94875016537619E-06
40188.27,1.88547937068138E-06
40188.28,1.88935056734854E-06
40188.29,1.80743435175748E-06
40188.3,1.86843805301685E-06
40188.31,1.8286154322676E-06
40188.32,1.84498387050141E-06
40188.33,1.76669431719492E-06
40188.34,1.82577153827073E-06
40188.35,1.8436257794105E-06
40188.36,1.93135218758846E-06
40188.37,1.91590045007653E-06
40188.38,1.81378004061924E-06
40188.39,1.76068796555413E-06
40188.4,1.68849729788703E-06
40188.41,1.75407869487804E-06
40188.42,1.71122513865983E-06
40188.43,1.66468599874883E-06
40188.44,1.68247754980638E-06
40188.45,1.68386642097987E-06
40188.46,1.69536747190423E-06
40188.47,1.65962414293054E-06
40188.48,1.55949866970514E-06
40188.49,1.49485031249192E-06
40188.5,1.401965265456E-06
40188.51,1.45116776664463E-06
40188.52,1.48433093805848E-06
40188.53,1.46344175368755E-06
40188.54,1.48374107511262E-06
40188.55,1.50515445942374E-06
40188.56,1.52402497145233E-06
40188.57,1.53749809592622E-06
40188.58,1.56531707085901E-06
40188.59,1.55705687028285E-06
40188.6,1.45290917809021E-06
40188.61,1.34185538807354E-06
40188.62,1.39345605950157E-06
40188.63,1.4183123437297E-06
40188.64,1.32328202684155E-06
40188.65,1.3337282621934E-06
40188.66,1.30506599450404E-06
40188.67,1.28980567544131E-06
40188.68,1.20454987935235E-06
40188.69,1.23858039575849E-06
40188.7,1.24225001564313E-06
40188.71,1.27725926481709E-06
40188.72,1.32168223523161E-06
40188.73,1.37334616741923E-06
40188.74,1.43909136236307E-06
40188.75,1.44952255304662E-06
40188.76,1.45651034436692E-06
40188.77,1.42879698706748E-06
40188.78,1.44877601751041E-06
40188.79,1.43720393816641E-06
40188.8,1.38941537992575E-06
40188.81,1.43672563417711E-06
40188.82,1.46370882138633E-06
40188.83,1.35579818975739E-06
40188.84,1.28854173620609E-06
40188.85,1.284351237549E-06
40188.86,1.24092423263468E-06
40188.87,1.28951403940222E-06
40188.88,1.29961822714958E-06
40188.89,1.32357635413159E-06
40188.9,1.3608473352807E-06
40188.91,1.4133460861406E-06
40188.92,1.40117141552492E-06
40188.93,1.42485520537364E-06
40188.94,1.43299456799625E-06
40188.95,1.46291460830697E-06
40188.96,1.48207766383161E-06
40188.97,1.53740682537909E-06
40188.98,1.55356209324203E-06
40188.99,1.52526615074082E-06
40189,1.52374662700072E-06
40189.01,1.46979932670171E-06
40189.02,1.47850297356053E-06
40189.03,1.53708502888258E-06
40189.04,1.50398426154105E-06
40189.05,1.43032516952072E-06
40189.06,1.42400093980911E-06
40189.07,1.40110963749437E-06
40189.08,1.39893012006451E-06
40189.09,1.37393057391423E-06
40189.1,1.37572472113635E-06
40189.11,1.33385169469838E-06
40189.12,1.38888514305271E-06
40189.13,1.3736543144226E-06
40189.14,1.38729294333127E-06
40189.15,1.40989657361535E-06
40189.16,1.39564608399336E-06
40189.17,1.40537335752641E-06
40189.18,1.38711717277827E-06
40189.19,1.36189282708943E-06
40189.2,1.34618064727028E-06
40189.21,1.3576997427158E-06
40189.22,1.30311644333839E-06
40189.23,1.26515794376438E-06
40189.24,1.23301999592132E-06
40189.25,1.21064682912209E-06
40189.26,1.24784736018919E-06
40189.27,1.24249783502333E-06
40189.28,1.22767038575035E-06
40189.29,1.22866363627102E-06
40189.3,1.26116787903432E-06
40189.31,1.22931528595664E-06
40189.32,1.25997014638447E-06
40189.33,1.17477003468666E-06
40189.34,1.14317859171447E-06
40189.35,1.18917920121464E-06
40189.36,1.2376605843927E-06
40189.37,1.23797235109152E-06
40189.38,1.21688766061195E-06
40189.39,1.23916406426308E-06
40189.4,1.21806214531278E-06
40189.41,1.26503949655534E-06
40189.42,1.29834982932359E-06
40189.43,1.31564316907549E-06
40189.44,1.27368312907859E-06
40189.45,1.29843674733586E-06
40189.46,1.27814851360423E-06
40189.47,1.25923835118822E-06
40189.48,1.23457133185141E-06
40189.49,1.22135697808493E-06
40189.5,1.22951319740559E-06
40189.51,1.24914596857256E-06
40189.52,1.2680768618565E-06
40189.53,1.38086212605375E-06
40189.54,1.35025704984494E-06
40189.55,1.37764449707687E-06
40189.56,1.33471174628277E-06
40189.57,1.31144183972764E-06
40189.58,1.25485151923822E-06
40189.59,1.28468528231794E-06
40189.6,1.27940347242069E-06
40189.61,1.27301237152585E-06
40189.62,1.26158788634538E-06
40189.63,1.28749870911062E-06
40189.64,1.26196190596515E-06
40189.65,1.2692857715327E-06
40189.66,1.35396008035657E-06
40189.67,1.33774733455671E-06
40189.68,1.30472875241721E-06
40189.69,1.26011249638302E-06
40189.7,1.28226777171946E-06
40189.71,1.2771333282778E-06
40189.72,1.24348264191074E-06
40189.73,1.20928685426656E-06
40189.74,1.20594435119301E-06
40189.75,1.1686669111386E-06
40189.76,1.23618707016355E-06
40189.77,1.22406916467862E-06
40189.78,1.21299409885516E-06
40189.79,1.2053340935203E-06
40189.8,1.14194677204333E-06
40189.81,1.09515453026254E-06
40189.82,1.08436209142175E-06
40189.83,1.08422670961221E-06
40189.84,1.04804247429096E-06
40189.85,1.10080926589289E-06
40189.86,1.11483106151716E-06
40189.87,1.15505184576755E-06
40189.88,1.19102526709433E-06
40189.89,1.17983926352598E-06
40189.9,1.25913421423428E-06
40189.91,1.2566743471779E-06
40189.92,1.18602601047486E-06
40189.93,1.10789677019488E-06
40189.94,1.10752480847203E-06
40189.95,1.1342668979094E-06
40189.96,1.13495284238316E-06
40189.97,1.18945986719387E-06
40189.98,1.17574312487566E-06
40189.99,1.19101772653127E-06
40190,1.21159438446506E-06
40190.01,1.17260726784289E-06
40190.02,1.17940779023682E-06
40190.03,1.18786453844823E-06
40190.04,1.22055694955195E-06
40190.05,1.25683379647839E-06
40190.06,1.28457572421444E-06
40190.07,1.24956732108408E-06
40190.08,1.2684737670862E-06
40190.09,1.2990190654871E-06
40190.1,1.29123862695265E-06
40190.11,1.30298967595258E-06
40190.12,1.30806437329824E-06
40190.13,1.3274082717103E-06
40190.14,1.30476820686236E-06
40190.15,1.29700438874503E-06
40190.16,1.27887279809915E-06
40190.17,1.2563832447532E-06
40190.18,1.21128779746503E-06
40190.19,1.17793296657223E-06
40190.2,1.12128157280505E-06
40190.21,1.09656340144507E-06
40190.22,1.09935419303991E-06
40190.23,1.09924017145152E-06
40190.24,1.1023755927841E-06
40190.25,1.07862943228166E-06
40190.26,1.10056813362478E-06
40190.27,1.06527345093498E-06
40190.28,1.06738491136587E-06
40190.29,1.05838587388497E-06
40190.3,1.01577998913866E-06
40190.31,9.76908812596268E-07
40190.32,9.78941282426845E-07
40190.33,9.61114970703651E-07
40190.34,9.4975238531986E-07
40190.35,1.01411836259679E-06
40190.36,1.00676000591451E-06
40190.37,9.86729031433838E-07
40190.38,9.83757662675447E-07
40190.39,9.44509944738586E-07
40190.4,9.18312316456335E-07
40190.41,9.08582286730276E-07
40190.42,8.67711644053008E-07
40190.43,8.47743046463714E-07
40190.44,8.24745215137582E-07
40190.45,8.09084237776753E-07
40190.46,7.5342588778696E-07
40190.47,7.75329718709718E-07
40190.48,7.56238324360676E-07
40190.49,7.5075065328348E-07
40190.5,7.1277592041108E-07
40190.51,6.72360308950893E-07
40190.52,6.58913486919788E-07
40190.53,6.39354300367395E-07
40190.54,6.37383458039157E-07
40190.55,6.07705589833255E-07
40190.56,5.78847293954246E-07
40190.57,5.72279968763443E-07
40190.58,5.71119520521747E-07
40190.59,5.7282486919397E-07
40190.6,5.58785166024814E-07
40190.61,5.532480722321E-07
40190.62,5.35525845805438E-07
40190.63,5.5010951472895E-07
40190.64,5.61519736906922E-07
40190.65,5.71971311375977E-07
40190.66,5.39827293465276E-07
40190.67,5.46804661917794E-07
40190.68,5.29218578824098E-07
40190.69,5.3030256425738E-07
40190.7,5.30195958480537E-07
40190.71,5.41597087321972E-07
40190.72,5.31376216452289E-07
40190.73,5.19316826863796E-07
40190.74,4.98483751029141E-07
40190.75,4.76698298774344E-07
40190.76,4.79328512827988E-07
40190.77,4.62197673610191E-07
40190.78,4.66042449144443E-07
40190.79,4.56063407640415E-07
40190.8,4.44164372824355E-07
40190.81,4.51509739296492E-07
40190.82,4.57188152250125E-07
40190.83,4.39401220897506E-07
40190.84,4.32464562808978E-07
40190.85,4.27582929791698E-07
40190.86,4.3069699157062E-07
40190.87,4.17003401692529E-07
40190.88,4.07618769752099E-07
40190.89,4.01954204910183E-07
40190.9,4.0532100966677E-07
40190.91,4.10643408155896E-07
40190.92,3.99431748245723E-07
40190.93,4.14235198390894E-07
40190.94,4.1324480651363E-07
40190.95,3.98377579287783E-07
40190.96,3.76435202600623E-07
40190.97,3.66824045683843E-07
40190.98,3.39481843627432E-07
40190.99,3.38079930675463E-07
40191,3.40046572877681E-07
40191.01,3.4855181653355E-07
40191.02,3.49162988110514E-07
40191.03,3.28813125606902E-07
40191.04,3.22681645668917E-07
40191.05,3.25410611727802E-07
40191.06,3.02822819361516E-07
40191.07,2.93155534454152E-07
40191.08,2.95566982055935E-07
40191.09,2.93046837175744E-07
40191.1,2.74321653323714E-07
40191.11,2.69115639938207E-07
40191.12,2.6885444877225E-07
40191.13,2.84258238013479E-07
40191.14,2.79617620318732E-07
40191.15,2.71605624016893E-07
40191.16,2.72601630422712E-07
40191.17,2.74153887075188E-07
40191.18,2.77362277579475E-07
40191.19,2.87247349363292E-07
40191.2,2.84848732708157E-07
40191.21,2.72440438726217E-07
40191.22,2.71360123400919E-07
40191.23,2.70059447152946E-07
40191.24,2.75895708567102E-07
40191.25,2.80538944389215E-07
40191.26,2.72819349066056E-07
40191.27,2.76804039714192E-07
40191.28,2.82391423020434E-07
40191.29,2.78459978025095E-07
40191.3,2.8340401762264E-07
40191.31,2.81979378126011E-07
40191.32,2.8060968970174E-07
40191.33,2.76696844946461E-07
40191.34,2.80169463589523E-07
40191.35,3.0016610020632E-07
40191.36,2.97953630314647E-07
40191.37,2.84572961945019E-07
40191.38,2.7929198804668E-07
40191.39,2.71559762483526E-07
40191.4,2.70935773981076E-07
40191.41,2.66792370606516E-07
40191.42,2.82975170871889E-07
40191.43,2.84852121518392E-07
40191.44,2.95526949191714E-07
40191.45,2.85050507386968E-07
40191.46,2.7902507250776E-07
40191.47,2.90954778664673E-07
40191.48,2.73034965738876E-07
40191.49,2.70006411451364E-07
40191.5,2.54801374583499E-07
40191.51,2.62385985404146E-07
40191.52,2.48591114457496E-07
40191.53,2.43287748021956E-07
40191.54,2.39020563388147E-07
40191.55,2.25269014103225E-07
40191.56,2.38659915751297E-07
40191.57,2.34390434611007E-07
40191.58,2.42124568451948E-07
40191.59,2.33997601168341E-07
40191.6,2.21552335856421E-07
40191.61,2.20645887169474E-07
40191.62,2.20048489481118E-07
40191.63,2.36672174464778E-07
40191.64,2.27290597504119E-07
40191.65,2.15524655131682E-07
40191.66,2.09658764024015E-07
40191.67,2.09910540056844E-07
40191.68,2.11626238133688E-07
40191.69,2.05624094183091E-07
40191.7,2.02185456276269E-07
40191.71,2.0387652489163E-07
40191.72,2.08576292353291E-07
40191.73,2.03416235990185E-07
40191.74,2.02556813128601E-07
40191.75,1.86133954695136E-07
40191.76,1.80311203143279E-07
40191.77,1.81748039582426E-07
40191.78,1.80865950625865E-07
40191.79,1.79116203149206E-07
40191.8,1.86463175859223E-07
40191.81,1.83810242222651E-07
40191.82,1.77246342974836E-07
40191.83,1.77416667502861E-07
40191.84,1.7751950383785E-07
40191.85,1.71036678973472E-07
40191.86,1.75106663827585E-07
40191.87,1.82582893873923E-07
40191.88,1.78300679695361E-07
40191.89,1.72870131838524E-07
40191.9,1.71479372561752E-07
40191.91,1.76493176821592E-07
40191.92,1.72516888863468E-07
40191.93,1.67957096728358E-07
40191.94,1.64276099113181E-07
40191.95,1.64521796782587E-07
40191.96,1.64590904378728E-07
40191.97,1.62863843438054E-07
40191.98,1.67433689660432E-07
40191.99,1.76963687239634E-07
40192,1.72497303040735E-07
40192.01,1.75989778156295E-07
40192.02,1.75573898861891E-07
40192.03,1.88892251379931E-07
40192.04,1.81909411733739E-07
40192.05,1.78015464101432E-07
40192.06,1.76487442533654E-07
40192.07,1.67699559411797E-07
40192.08,1.65092149341525E-07
40192.09,1.66792395495179E-07
40192.1,1.58596095699212E-07
40192.11,1.57980120345829E-07
40192.12,1.64952318796756E-07
40192.13,1.60896353465811E-07
40192.14,1.5575775857261E-07
40192.15,1.44248439125282E-07
40192.16,1.43283999695597E-07
40192.17,1.36459966448171E-07
40192.18,1.38318770629544E-07
40192.19,1.44391478740977E-07
40192.2,1.45973270551869E-07
40192.21,1.42054073595621E-07
40192.22,1.44021107316918E-07
40192.23,1.41420783756488E-07
40192.24,1.36419429918531E-07
40192.25,1.34071680510091E-07
40192.26,1.34557035940175E-07
40192.27,1.32748281073784E-07
40192.28,1.34287980258155E-07
40192.29,1.4198642293526E-07
40192.3,1.43530988152866E-07
40192.31,1.4556903787522E-07
40192.32,1.41811671829996E-07
40192.33,1.46140563662894E-07
40192.34,1.46359864135392E-07
40192.35,1.49232465822352E-07
40192.36,1.44646813296901E-07
40192.37,1.44335902553985E-07
40192.38,1.34027297198829E-07
40192.39,1.31886383258215E-07
40192.4,1.28087778272712E-07
40192.41,1.2394923444447E-07
40192.42,1.29554143001418E-07
40192.43,1.23421501175395E-07
40192.44,1.22387080452789E-07
40192.45,1.21393575380687E-07
40192.46,1.22686368694159E-07
40192.47,1.25563140666732E-07
40192.48,1.19375031845709E-07
40192.49,1.17088991886602E-07
40192.5,1.14384984427502E-07
40192.51,1.16249406236192E-07
40192.52,1.18822182610432E-07
40192.53,1.16862939787318E-07
40192.54,1.14556622731869E-07
40192.55,1.10895317344438E-07
40192.56,1.11646213649739E-07
40192.57,1.16472161285579E-07
40192.58,1.17008097610364E-07
40192.59,1.14019124066253E-07
40192.6,1.10786983838394E-07
40192.61,1.08232671052466E-07
40192.62,1.03229499372112E-07
40192.63,1.08327364577512E-07
40192.64,1.08334520245937E-07
40192.65,1.07114056861685E-07
40192.66,1.13756686851327E-07
40192.67,1.13957141210893E-07
40192.68,1.18199537142622E-07
40192.69,1.18354877139546E-07
40192.7,1.21244774030588E-07
40192.71,1.20573855651391E-07
40192.72,1.1845854344221E-07
40192.73,1.18983924403476E-07
40192.74,1.20489192410912E-07
40192.75,1.23200424463023E-07
40192.76,1.22777262871997E-07
40192.77,1.20831395299975E-07
40192.78,1.18571571812242E-07
40192.79,1.18636202780643E-07
40192.8,1.16086500852982E-07
40192.81,1.14174149365784E-07
40192.82,1.15088811610029E-07
40192.83,1.16100830087587E-07
40192.84,1.16794297202199E-07
40192.85,1.13436910982505E-07
40192.86,1.08176374553807E-07
40192.87,1.0837620252569E-07
40192.88,1.08067840518015E-07
40192.89,1.06287118767835E-07
40192.9,1.06300528224914E-07
40192.91,1.08205667532517E-07
40192.92,1.06886891561717E-07
40192.93,1.07389970127464E-07
40192.94,1.03815699827478E-07
40192.95,1.02609709232231E-07
40192.96,9.97409000662449E-08
40192.97,9.53977558468999E-08
40192.98,9.62827298170087E-08
40192.99,8.86929121907478E-08
40193,8.85074752267302E-08
40193.01,9.03958961077031E-08
40193.02,9.12671639043329E-08
40193.03,8.72494777347157E-08
40193.04,8.77921511569265E-08
40193.05,8.33697358795066E-08
40193.06,8.14210099294848E-08
40193.07,8.48578672875284E-08
40193.08,8.52172721845116E-08
40193.09,8.79968145030729E-08
40193.1,8.51893069475894E-08
40193.11,8.03695086486463E-08
40193.12,7.88646879545172E-08
40193.13,8.19226217136349E-08
40193.14,8.41162330631057E-08
40193.15,8.6620042614433E-08
40193.16,8.61243223737072E-08
40193.17,8.57742908132332E-08
40193.18,8.51614150696906E-08
40193.19,9.21622527251753E-08
40193.2,9.19558307467482E-08
40193.21,9.61172072920581E-08
40193.22,9.50163756585659E-08
40193.23,9.81014048032927E-08
40193.24,9.44661666507643E-08
40193.25,9.25661590841747E-08
40193.26,9.29517804320967E-08
40193.27,9.09395867587946E-08
40193.28,8.94368843906655E-08
40193.29,8.86128872570401E-08
40193.3,8.6893040449457E-08
40193.31,9.03573331726257E-08
40193.32,9.27161332612509E-08
40193.33,8.85772934665339E-08
40193.34,9.24121146058448E-08
40193.35,9.16700256903324E-08
40193.36,9.09685870938826E-08
40193.37,8.99468625196276E-08
40193.38,9.15667263756509E-08
40193.39,9.27175989764543E-08
40193.4,9.06593775149205E-08
40193.41,9.0137926850604E-08
40193.42,8.63042562029957E-08
40193.43,9.03597780441122E-08
40193.44,8.75828293940131E-08
40193.45,8.48970886540577E-08
40193.46,8.27726706957972E-08
40193.47,8.27113377353442E-08
40193.48,8.40522174375054E-08
40193.49,8.27687443835013E-08
40193.5,8.2407672786323E-08
40193.51,8.1219181126344E-08
40193.52,8.37849489429603E-08
40193.53,8.38078715957161E-08
40193.54,7.94532169461186E-08
40193.55,8.24175827870651E-08
40193.56,8.26961728684675E-08
40193.57,8.66977978763117E-08
40193.58,8.45323611988438E-08
40193.59,8.27558191437844E-08
40193.6,8.17944258156334E-08
40193.61,7.82051056565162E-08
40193.62,7.7133598448344E-08
40193.63,7.96248609676556E-08
40193.64,8.08287093889913E-08
40193.65,7.52145348513875E-08
40193.66,7.77598449332087E-08
40193.67,7.82350300474203E-08
40193.68,7.96969192958458E-08
40193.69,7.9382557775174E-08
40193.7,7.94000954045895E-08
40193.71,7.91128907586606E-08
40193.72,7.88157036973973E-08
40193.73,7.61842643315306E-08
40193.74,7.81094176569074E-08
40193.75,7.81824481357385E-08
40193.76,7.86089110056206E-08
40193.77,7.89235004469003E-08
40193.78,7.77978332810954E-08
40193.79,7.72455163315644E-08
40193.8,7.40336126646585E-08
40193.81,7.42912254970206E-08
40193.82,7.45613359950383E-08
40193.83,7.37415009913646E-08
40193.84,7.00218353110836E-08
40193.85,7.25099930886277E-08
40193.86,7.18970902827993E-08
40193.87,7.16067616887283E-08
40193.88,7.07436511849745E-08
40193.89,6.93637540465346E-08
40193.9,6.84154158142899E-08
40193.91,6.61941899238862E-08
