t, Obs_Soil Moisture_expression
40405.26000,0.364874
40405.27000,0.364871
40405.28000,0.364868
40405.29000,0.364865
40405.30000,0.364862
40405.31000,0.364858
40405.32000,0.364855
40405.33000,0.364852
40405.34000,0.364849
40405.35000,0.364846
40405.36000,0.364843
40405.37000,0.365143
40405.38000,0.366009
40405.39000,0.36741
40405.40000,0.369116
40405.41000,0.37085
40405.42000,0.372513
40405.43000,0.374087
40405.44000,0.37562
40405.45000,0.377232
40405.46000,0.378672
40405.47000,0.379789
40405.48000,0.380626
40405.49000,0.38014
40405.50000,0.378767
40405.51000,0.376809
40405.52000,0.374449
40405.53000,0.36711
40405.54000,0.367107
40405.55000,0.367104
40405.56000,0.367101
40405.57000,0.367097
40405.58000,0.367094
40405.59000,0.367091
40405.60000,0.367088
40405.61000,0.367085
40405.62000,0.367082
40405.63000,0.367078
40405.64000,0.367075
40405.65000,0.367072
40405.66000,0.367069
40405.67000,0.367066
40405.68000,0.367063
40405.69000,0.367059
40405.70000,0.367056
40405.71000,0.367053
40405.72000,0.36705
40405.73000,0.367047
40405.74000,0.367044
40405.75000,0.36704
40405.76000,0.367037
40405.77000,0.367034
40405.78000,0.367031
40405.79000,0.367028
40405.80000,0.367024
40405.81000,0.367021
40405.82000,0.367018
40405.83000,0.367015
40405.84000,0.367012
40405.85000,0.367009
40405.86000,0.367005
40405.87000,0.367002
40405.88000,0.366999
40405.89000,0.366996
40405.90000,0.366993
40405.91000,0.36699
40405.92000,0.366986
40405.93000,0.366983
40405.94000,0.36698
40405.95000,0.366977
40405.96000,0.366974
40405.97000,0.366971
40405.98000,0.366967
40405.99000,0.366964
40406.00000,0.366961
40406.01000,0.366958
40406.02000,0.366955
40406.03000,0.366952
40406.04000,0.366902
40406.05000,0.366852
40406.06000,0.366802
40406.07000,0.366752
40406.08000,0.366703
40406.09000,0.366653
40406.10000,0.366603
40406.11000,0.366553
40406.12000,0.366503
40406.13000,0.366454
40406.14000,0.366404
40406.15000,0.366354
40406.16000,0.366304
40406.17000,0.366254
40406.18000,0.366204
40406.19000,0.366155
40406.20000,0.366105
40406.21000,0.366055
40406.22000,0.366005
40406.23000,0.365955
40406.24000,0.365906
40406.25000,0.365856
40406.26000,0.365806
40406.27000,0.365756
40406.28000,0.365706
40406.29000,0.365657
40406.30000,0.365607
40406.31000,0.365557
40406.32000,0.365507
40406.33000,0.365457
40406.34000,0.365407
40406.35000,0.365358
40406.36000,0.365308
40406.37000,0.365258
40406.38000,0.365208
40406.39000,0.365158
40406.40000,0.365109
40406.41000,0.365059
40406.42000,0.365009
40406.43000,0.364959
40406.44000,0.364909
40406.45000,0.36486
40406.46000,0.36481
40406.47000,0.36476
40406.48000,0.36471
40406.49000,0.36466
40406.50000,0.364611
40406.51000,0.364561
40406.52000,0.364511
40406.53000,0.364461
40406.54000,0.364461
40406.55000,0.364462
40406.56000,0.364462
40406.57000,0.364463
40406.58000,0.364463
40406.59000,0.364463
40406.60000,0.364464
40406.61000,0.364464
40406.62000,0.364464
40406.63000,0.364465
40406.64000,0.364465
40406.65000,0.364465
40406.66000,0.364466
40406.67000,0.364466
40406.68000,0.364466
40406.69000,0.364467
40406.70000,0.364467
40406.71000,0.364468
40406.72000,0.364468
40406.73000,0.364468
40406.74000,0.364469
40406.75000,0.364469
40406.76000,0.364469
40406.77000,0.36447
40406.78000,0.36447
40406.79000,0.36447
40406.80000,0.364471
40406.81000,0.364471
40406.82000,0.364471
40406.83000,0.364472
40406.84000,0.364472
40406.85000,0.364473
40406.86000,0.364473
40406.87000,0.364473
40406.88000,0.364474
40406.89000,0.364474
40406.90000,0.364474
40406.91000,0.364475
40406.92000,0.364475
40406.93000,0.364475
40406.94000,0.364476
40406.95000,0.364476
40406.96000,0.364476
40406.97000,0.364477
40406.98000,0.364477
40406.99000,0.364478
40407.00000,0.364478
40407.01000,0.364478
40407.02000,0.364479
40407.03000,0.364479
40407.04000,0.364429
40407.05000,0.36438
40407.06000,0.36433
40407.07000,0.36428
40407.08000,0.36423
40407.09000,0.364181
40407.10000,0.364131
40407.11000,0.364081
40407.12000,0.364032
40407.13000,0.363982
40407.14000,0.363932
40407.15000,0.363882
40407.16000,0.363833
40407.17000,0.363783
40407.18000,0.363733
40407.19000,0.363684
40407.20000,0.363634
40407.21000,0.363584
40407.22000,0.363534
40407.23000,0.363485
40407.24000,0.363435
40407.25000,0.363385
40407.26000,0.363336
40407.27000,0.363286
40407.28000,0.363236
40407.29000,0.363186
40407.30000,0.363137
40407.31000,0.363087
40407.32000,0.363037
40407.33000,0.362988
40407.34000,0.362938
40407.35000,0.362888
40407.36000,0.362838
40407.37000,0.362789
40407.38000,0.362739
40407.39000,0.362689
40407.40000,0.36264
40407.41000,0.36259
40407.42000,0.36254
40407.43000,0.36249
40407.44000,0.362441
40407.45000,0.362391
40407.46000,0.362341
40407.47000,0.362292
40407.48000,0.362242
40407.49000,0.362192
40407.50000,0.362142
40407.51000,0.362093
40407.52000,0.362043
40407.53000,0.361993
40407.54000,0.362
40407.55000,0.362007
40407.56000,0.362014
40407.57000,0.362021
40407.58000,0.362028
40407.59000,0.362035
40407.60000,0.362042
40407.61000,0.362049
40407.62000,0.362056
40407.63000,0.362063
40407.64000,0.36207
40407.65000,0.362077
40407.66000,0.362084
40407.67000,0.362091
40407.68000,0.362098
40407.69000,0.362106
40407.70000,0.362113
40407.71000,0.36212
40407.72000,0.362127
40407.73000,0.362134
40407.74000,0.362141
40407.75000,0.362148
40407.76000,0.362155
40407.77000,0.362162
40407.78000,0.362169
40407.79000,0.362176
40407.80000,0.362183
40407.81000,0.36219
40407.82000,0.362197
40407.83000,0.362204
40407.84000,0.362211
40407.85000,0.362218
40407.86000,0.362225
40407.87000,0.362232
40407.88000,0.362239
40407.89000,0.362246
40407.90000,0.362253
40407.91000,0.36226
40407.92000,0.362267
40407.93000,0.362274
40407.94000,0.362281
40407.95000,0.362288
40407.96000,0.362295
40407.97000,0.362302
40407.98000,0.362309
40407.99000,0.362316
40408.00000,0.362323
40408.01000,0.36233
40408.02000,0.362337
40408.03000,0.362344
40408.04000,0.362402
40408.05000,0.36246
40408.06000,0.362517
40408.07000,0.362575
40408.08000,0.362633
40408.09000,0.362691
40408.10000,0.362748
40408.11000,0.362806
40408.12000,0.36503
40408.13000,0.369062
40408.14000,0.373886
40408.15000,0.377428
40408.16000,0.378544
40408.17000,0.37818
40408.18000,0.376882
40408.19000,0.375332
40408.20000,0.374708
40408.21000,0.374796
40408.22000,0.375721
40408.23000,0.377207
40408.24000,0.379907
40408.25000,0.383146
40408.26000,0.386074
40408.27000,0.388101
40408.28000,0.388374
40408.29000,0.387199
40408.30000,0.384799
40408.31000,0.381461
40408.32000,0.378322
40408.33000,0.376068
40408.34000,0.37453
40408.35000,0.373463
40408.36000,0.372849
40408.37000,0.372699
40408.38000,0.372932
40408.39000,0.373435
40408.40000,0.374109
40408.41000,0.374872
40408.42000,0.375667
40408.43000,0.376418
40408.44000,0.376879
40408.45000,0.376719
40408.46000,0.376021
40408.47000,0.374977
40408.48000,0.373789
40408.49000,0.372733
40408.50000,0.371854
40408.51000,0.371106
40408.52000,0.370239
40408.53000,0.369149
40408.54000,0.369138
40408.55000,0.369128
40408.56000,0.369117
40408.57000,0.369107
40408.58000,0.369096
40408.59000,0.369086
40408.60000,0.368935
40408.61000,0.369026
40408.62000,0.369463
40408.63000,0.370303
40408.64000,0.371411
40408.65000,0.372359
40408.66000,0.372752
40408.67000,0.37257
40408.68000,0.371208
40408.69000,0.369604
40408.70000,0.369548
40408.71000,0.369493
40408.72000,0.369437
40408.73000,0.369382
40408.74000,0.369326
40408.75000,0.369271
40408.76000,0.369215
40408.77000,0.36916
40408.78000,0.369104
40408.79000,0.36908
40408.80000,0.369058
40408.81000,0.369035
40408.82000,0.369013
40408.83000,0.368991
40408.84000,0.368968
40408.85000,0.368946
40408.86000,0.368931
40408.87000,0.368918
40408.88000,0.368904
40408.89000,0.368891
40408.90000,0.368878
40408.91000,0.368864
40408.92000,0.368851
40408.93000,0.368837
40408.94000,0.368824
40408.95000,0.368811
40408.96000,0.368799
40408.97000,0.368787
40408.98000,0.368774
40408.99000,0.368762
40409.00000,0.36875
40409.01000,0.368737
40409.02000,0.368725
40409.03000,0.368713
40409.04000,0.368701
40409.05000,0.368688
40409.06000,0.368676
40409.07000,0.368664
40409.08000,0.36865
40409.09000,0.368636
40409.10000,0.368621
40409.11000,0.368607
40409.12000,0.368593
40409.13000,0.368578
40409.14000,0.368564
40409.15000,0.36855
40409.16000,0.368535
40409.17000,0.368521
40409.18000,0.368507
40409.19000,0.368492
40409.20000,0.368478
40409.21000,0.368464
40409.22000,0.368449
40409.23000,0.368435
40409.24000,0.368421
40409.25000,0.368354
40409.26000,0.368281
40409.27000,0.368209
40409.28000,0.368136
40409.29000,0.368063
40409.30000,0.36799
40409.31000,0.367918
40409.32000,0.367845
40409.33000,0.367772
40409.34000,0.3677
40409.35000,0.367627
40409.36000,0.367554
40409.37000,0.367482
40409.38000,0.367409
40409.39000,0.367336
40409.40000,0.367264
40409.41000,0.367191
40409.42000,0.367118
40409.43000,0.367046
40409.44000,0.366973
40409.45000,0.3669
40409.46000,0.366828
40409.47000,0.366786
40409.48000,0.366784
40409.49000,0.366781
40409.50000,0.366779
40409.51000,0.366777
40409.52000,0.366774
40409.53000,0.366772
40409.54000,0.366769
40409.55000,0.366767
40409.56000,0.366764
40409.57000,0.366762
40409.58000,0.36676
40409.59000,0.366757
40409.60000,0.366755
40409.61000,0.366752
40409.62000,0.36675
40409.63000,0.366747
40409.64000,0.366745
40409.65000,0.366742
40409.66000,0.36674
40409.67000,0.366738
40409.68000,0.366735
40409.69000,0.366733
40409.70000,0.36673
40409.71000,0.366728
40409.72000,0.366725
40409.73000,0.366723
40409.74000,0.36672
40409.75000,0.366718
40409.76000,0.366716
40409.77000,0.36671
40409.78000,0.366703
40409.79000,0.366695
40409.80000,0.366687
40409.81000,0.36668
40409.82000,0.366672
40409.83000,0.366664
40409.84000,0.366657
40409.85000,0.366649
40409.86000,0.366641
40409.87000,0.366634
40409.88000,0.366626
40409.89000,0.366618
40409.90000,0.36661
40409.91000,0.366603
40409.92000,0.366595
40409.93000,0.366587
40409.94000,0.36658
40409.95000,0.366572
40409.96000,0.366564
40409.97000,0.366557
40409.98000,0.366549
40409.99000,0.366541
40410.00000,0.366534
40410.01000,0.366526
40410.02000,0.366518
40410.03000,0.36651
40410.04000,0.366503
40410.05000,0.366495
40410.06000,0.366487
40410.07000,0.36648
40410.08000,0.366472
40410.09000,0.366464
40410.10000,0.366457
40410.11000,0.366449
40410.12000,0.366441
40410.13000,0.366434
40410.14000,0.366426
40410.15000,0.366418
40410.16000,0.366411
40410.17000,0.366377
40410.18000,0.366327
40410.19000,0.366277
40410.20000,0.366227
40410.21000,0.366177
40410.22000,0.366126
40410.23000,0.366076
40410.24000,0.366026
40410.25000,0.365976
40410.26000,0.365926
40410.27000,0.365876
40410.28000,0.365826
40410.29000,0.365775
40410.30000,0.365725
40410.31000,0.365675
40410.32000,0.365625
40410.33000,0.365575
40410.34000,0.365525
40410.35000,0.365475
40410.36000,0.365424
40410.37000,0.365374
40410.38000,0.365324
40410.39000,0.365274
40410.40000,0.365224
40410.41000,0.365174
40410.42000,0.365124
40410.43000,0.365074
40410.44000,0.365023
40410.45000,0.364973
40410.46000,0.364923
40410.47000,0.364873
40410.48000,0.364823
40410.49000,0.364773
40410.50000,0.364723
40410.51000,0.364672
40410.52000,0.364622
40410.53000,0.364572
40410.54000,0.364522
40410.55000,0.364472
40410.56000,0.364422
40410.57000,0.364408
40410.58000,0.36441
40410.59000,0.364412
40410.60000,0.364414
40410.61000,0.364416
40410.62000,0.364418
40410.63000,0.36442
40410.64000,0.364422
40410.65000,0.364424
40410.66000,0.364427
40410.67000,0.364429
40410.68000,0.364431
40410.69000,0.364433
40410.70000,0.364435
40410.71000,0.364437
40410.72000,0.364439
40410.73000,0.364441
40410.74000,0.364443
40410.75000,0.364445
40410.76000,0.364447
40410.77000,0.364449
40410.78000,0.364451
40410.79000,0.364453
40410.80000,0.364455
40410.81000,0.364457
40410.82000,0.364459
40410.83000,0.364461
40410.84000,0.364464
40410.85000,0.364466
40410.86000,0.364468
40410.87000,0.36447
40410.88000,0.364472
40410.89000,0.364474
40410.90000,0.364476
40410.91000,0.364478
40410.92000,0.36448
40410.93000,0.364482
40410.94000,0.364484
40410.95000,0.364486
40410.96000,0.364488
40410.97000,0.364461
40410.98000,0.364426
40410.99000,0.364391
40411.00000,0.364356
40411.01000,0.364322
40411.02000,0.364287
40411.03000,0.364252
40411.04000,0.364217
40411.05000,0.364182
40411.06000,0.364147
40411.07000,0.364112
40411.08000,0.364077
40411.09000,0.364042
40411.10000,0.364007
40411.11000,0.363972
40411.12000,0.363937
40411.13000,0.363903
40411.14000,0.363868
40411.15000,0.363833
40411.16000,0.363798
40411.17000,0.363763
40411.18000,0.363728
40411.19000,0.363693
40411.20000,0.363658
40411.21000,0.363623
40411.22000,0.363588
40411.23000,0.363553
40411.24000,0.363519
40411.25000,0.363484
40411.26000,0.363449
40411.27000,0.363414
40411.28000,0.363379
40411.29000,0.363344
40411.30000,0.363309
40411.31000,0.363274
40411.32000,0.363239
40411.33000,0.363204
40411.34000,0.363169
40411.35000,0.363135
40411.36000,0.3631
40411.37000,0.363091
40411.38000,0.363086
40411.39000,0.363081
40411.40000,0.363076
40411.41000,0.363071
40411.42000,0.363066
40411.43000,0.363061
40411.44000,0.363056
40411.45000,0.363051
40411.46000,0.363046
40411.47000,0.363041
40411.48000,0.363036
40411.49000,0.363031
40411.50000,0.363026
40411.51000,0.363021
40411.52000,0.363016
40411.53000,0.363011
40411.54000,0.363006
40411.55000,0.363
40411.56000,0.362995
40411.57000,0.36299
40411.58000,0.362985
40411.59000,0.36298
40411.60000,0.362975
40411.61000,0.36297
40411.62000,0.362965
40411.63000,0.36296
40411.64000,0.362955
40411.65000,0.36295
40411.66000,0.362945
40411.67000,0.36294
40411.68000,0.362935
40411.69000,0.36293
40411.70000,0.362925
40411.71000,0.36292
40411.72000,0.362915
40411.73000,0.36291
40411.74000,0.362905
40411.75000,0.3629
40411.76000,0.362895
40411.77000,0.362893
40411.78000,0.362892
40411.79000,0.362891
40411.80000,0.362889
40411.81000,0.362888
40411.82000,0.362886
40411.83000,0.362885
40411.84000,0.362884
40411.85000,0.362882
40411.86000,0.362881
40411.87000,0.362879
40411.88000,0.362878
40411.89000,0.362876
40411.90000,0.362875
40411.91000,0.362874
40411.92000,0.362872
40411.93000,0.362871
40411.94000,0.362869
40411.95000,0.362868
40411.96000,0.362867
40411.97000,0.362865
40411.98000,0.362864
40411.99000,0.362862
40412.00000,0.362861
40412.01000,0.362859
40412.02000,0.362858
40412.03000,0.362857
40412.04000,0.362855
40412.05000,0.362854
40412.06000,0.362852
40412.07000,0.362851
40412.08000,0.36285
40412.09000,0.362848
40412.10000,0.362847
40412.11000,0.362845
40412.12000,0.362844
40412.13000,0.362842
40412.14000,0.362841
40412.15000,0.36284
40412.16000,0.362841
40412.17000,0.362888
40412.18000,0.362934
40412.19000,0.362981
40412.20000,0.363027
40412.21000,0.363074
40412.22000,0.36312
40412.23000,0.363167
40412.24000,0.363213
40412.25000,0.36326
40412.26000,0.363306
40412.27000,0.363353
40412.28000,0.363399
40412.29000,0.365515
40412.30000,0.369032
40412.31000,0.373165
40412.32000,0.375449
40412.33000,0.375838
40412.34000,0.37501
40412.35000,0.373373
40412.36000,0.368097
40412.37000,0.367998
40412.38000,0.367899
40412.39000,0.367801
40412.40000,0.367702
40412.41000,0.367603
40412.42000,0.367505
40412.43000,0.367406
40412.44000,0.367307
40412.45000,0.367209
40412.46000,0.36711
40412.47000,0.367132
40412.48000,0.367153
40412.49000,0.367175
40412.50000,0.367196
40412.51000,0.367218
40412.52000,0.36724
40412.53000,0.367261
40412.54000,0.36805
40412.55000,0.369551
40412.56000,0.371584
40412.57000,0.373299
40412.58000,0.374449
40412.59000,0.37504
40412.60000,0.375187
40412.61000,0.37493
40412.62000,0.374305
40412.63000,0.373435
40412.64000,0.372409
40412.65000,0.36763
40412.66000,0.367626
40412.67000,0.367623
40412.68000,0.367619
40412.69000,0.367616
40412.70000,0.367613
40412.71000,0.367609
40412.72000,0.367606
40412.73000,0.367602
40412.74000,0.367599
40412.75000,0.367596
40412.76000,0.367592
40412.77000,0.367589
40412.78000,0.367585
40412.79000,0.367582
40412.80000,0.367579
40412.81000,0.367575
40412.82000,0.367572
40412.83000,0.367568
40412.84000,0.367565
40412.85000,0.367562
40412.86000,0.367558
40412.87000,0.367555
40412.88000,0.367551
40412.89000,0.367548
40412.90000,0.367545
40412.91000,0.367541
40412.92000,0.367538
40412.93000,0.367534
40412.94000,0.367531
40412.95000,0.367528
40412.96000,0.367524
40412.97000,0.367521
40412.98000,0.367517
40412.99000,0.367514
40413.00000,0.367511
40413.01000,0.367507
40413.02000,0.367504
40413.03000,0.3675
40413.04000,0.367497
40413.05000,0.367494
40413.06000,0.36749
40413.07000,0.367487
40413.08000,0.367483
40413.09000,0.36748
40413.10000,0.367477
40413.11000,0.367473
40413.12000,0.36747
40413.13000,0.367466
40413.14000,0.367463
40413.15000,0.36746
40413.16000,0.367393
40413.17000,0.367327
40413.18000,0.367261
40413.19000,0.367194
40413.20000,0.367128
40413.21000,0.367062
40413.22000,0.366995
40413.23000,0.366929
40413.24000,0.366863
40413.25000,0.366796
40413.26000,0.36673
40413.27000,0.366664
40413.28000,0.366597
40413.29000,0.366531
40413.30000,0.366465
40413.31000,0.366398
40413.32000,0.366332
40413.33000,0.366266
40413.34000,0.366199
40413.35000,0.366133
40413.36000,0.366067
40413.37000,0.366
40413.38000,0.365934
40413.39000,0.365868
40413.40000,0.365801
40413.41000,0.365735
40413.42000,0.365669
40413.43000,0.365602
40413.44000,0.365536
40413.45000,0.36547
40413.46000,0.365403
40413.47000,0.365337
40413.48000,0.365271
40413.49000,0.365204
40413.50000,0.365138
40413.51000,0.365072
40413.52000,0.365005
40413.53000,0.364972
40413.54000,0.364972
40413.55000,0.364973
40413.56000,0.364973
40413.57000,0.364973
40413.58000,0.364973
40413.59000,0.364973
40413.60000,0.364973
40413.61000,0.364973
40413.62000,0.364973
40413.63000,0.364974
40413.64000,0.364974
40413.65000,0.364974
40413.66000,0.364974
40413.67000,0.364974
40413.68000,0.364974
40413.69000,0.364974
40413.70000,0.364974
40413.71000,0.364974
40413.72000,0.364975
40413.73000,0.364975
40413.74000,0.364975
40413.75000,0.364975
40413.76000,0.364975
40413.77000,0.364975
40413.78000,0.364975
40413.79000,0.364975
40413.80000,0.364976
40413.81000,0.364976
40413.82000,0.364976
40413.83000,0.364976
40413.84000,0.364976
40413.85000,0.364976
40413.86000,0.364976
40413.87000,0.364976
40413.88000,0.364977
40413.89000,0.364977
40413.90000,0.364977
40413.91000,0.364977
40413.92000,0.364977
40413.93000,0.364977
40413.94000,0.364977
40413.95000,0.364977
40413.96000,0.364978
40413.97000,0.364978
40413.98000,0.364978
40413.99000,0.364978
40414.00000,0.364978
40414.01000,0.364978
40414.02000,0.364978
40414.03000,0.364954
40414.04000,0.364905
40414.05000,0.364856
40414.06000,0.364808
40414.07000,0.364759
40414.08000,0.36471
