t, Obs_Pond water depth (m)_expression
40188.66000,1.48011e-06
40188.67000,1.47785e-06
40188.68000,1.47559e-06
40188.69000,1.47333e-06
40188.70000,1.47107e-06
40188.71000,1.46882e-06
40188.72000,1.46656e-06
40188.73000,1.4643e-06
40188.74000,1.46204e-06
40188.75000,1.45978e-06
40188.76000,1.45753e-06
40188.77000,1.45527e-06
40188.78000,1.45301e-06
40188.79000,1.45075e-06
40188.80000,1.44849e-06
40188.81000,1.44623e-06
40188.82000,1.44398e-06
40188.83000,1.44172e-06
40188.84000,1.43946e-06
40188.85000,1.4372e-06
40188.86000,1.43494e-06
40188.87000,1.43269e-06
40188.88000,1.43043e-06
40188.89000,1.42817e-06
40188.90000,1.42591e-06
40188.91000,1.42365e-06
40188.92000,1.42139e-06
40188.93000,1.41914e-06
40188.94000,1.41688e-06
40188.95000,1.41462e-06
40188.96000,1.41236e-06
40188.97000,1.4101e-06
40188.98000,1.40785e-06
40188.99000,1.40559e-06
40189.00000,1.40333e-06
40189.01000,1.40107e-06
40189.02000,1.39881e-06
40189.03000,1.39655e-06
40189.04000,1.3943e-06
40189.05000,1.39204e-06
40189.06000,1.38978e-06
40189.07000,1.38752e-06
40189.08000,1.38526e-06
40189.09000,1.38301e-06
40189.10000,1.38075e-06
40189.11000,1.37643e-06
40189.12000,1.37005e-06
40189.13000,1.36367e-06
40189.14000,1.35729e-06
40189.15000,1.35091e-06
40189.16000,1.34453e-06
40189.17000,1.33816e-06
40189.18000,1.33178e-06
40189.19000,1.3254e-06
40189.20000,1.31902e-06
40189.21000,1.31264e-06
40189.22000,1.30626e-06
40189.23000,1.29988e-06
40189.24000,1.2935e-06
40189.25000,1.28713e-06
40189.26000,1.28075e-06
40189.27000,1.27437e-06
40189.28000,1.26799e-06
40189.29000,1.26161e-06
40189.30000,1.25523e-06
40189.31000,1.24885e-06
40189.32000,1.24247e-06
40189.33000,1.2361e-06
40189.34000,1.22972e-06
40189.35000,1.22334e-06
40189.36000,1.21696e-06
40189.37000,1.21058e-06
40189.38000,1.2042e-06
40189.39000,1.19782e-06
40189.40000,1.19144e-06
40189.41000,1.18507e-06
40189.42000,1.17869e-06
40189.43000,1.17231e-06
40189.44000,1.16593e-06
40189.45000,1.15955e-06
40189.46000,1.15317e-06
40189.47000,1.14679e-06
40189.48000,1.14041e-06
40189.49000,1.13404e-06
40189.50000,1.12766e-06
40189.51000,1.12128e-06
40189.52000,1.1149e-06
40189.53000,1.10852e-06
40189.54000,1.10214e-06
40189.55000,1.09576e-06
40189.56000,1.08938e-06
40189.57000,1.08301e-06
40189.58000,1.07663e-06
40189.59000,1.07025e-06
40189.60000,1.06387e-06
40189.61000,1.06044e-06
40189.62000,1.05997e-06
40189.63000,1.0595e-06
40189.64000,1.05903e-06
40189.65000,1.05856e-06
40189.66000,1.05809e-06
40189.67000,1.05762e-06
40189.68000,1.05715e-06
40189.69000,1.05668e-06
40189.70000,1.05621e-06
40189.71000,1.05574e-06
40189.72000,1.05527e-06
40189.73000,1.0548e-06
40189.74000,1.05433e-06
40189.75000,1.05386e-06
40189.76000,1.05339e-06
40189.77000,1.05292e-06
40189.78000,1.05245e-06
40189.79000,1.05198e-06
40189.80000,1.05151e-06
40189.81000,1.05104e-06
40189.82000,1.05057e-06
40189.83000,1.0501e-06
40189.84000,1.04963e-06
40189.85000,1.04916e-06
40189.86000,1.04869e-06
40189.87000,1.04822e-06
40189.88000,1.04775e-06
40189.89000,1.04728e-06
40189.90000,1.04681e-06
40189.91000,1.04634e-06
40189.92000,1.04587e-06
40189.93000,1.0454e-06
40189.94000,1.04493e-06
40189.95000,1.04446e-06
40189.96000,1.04399e-06
40189.97000,1.04352e-06
40189.98000,1.04305e-06
40189.99000,1.04258e-06
40190.00000,1.04211e-06
40190.01000,1.04164e-06
40190.02000,1.04117e-06
40190.03000,1.0407e-06
40190.04000,1.04023e-06
40190.05000,1.03976e-06
40190.06000,1.03929e-06
40190.07000,1.03882e-06
40190.08000,1.03835e-06
40190.09000,1.03788e-06
40190.10000,1.03741e-06
40190.11000,1.03174e-06
40190.12000,1.02087e-06
40190.13000,1.00999e-06
40190.14000,9.9912e-07
40190.15000,9.88248e-07
40190.16000,9.77376e-07
40190.17000,9.66503e-07
40190.18000,9.55631e-07
40190.19000,9.44758e-07
40190.20000,9.33886e-07
40190.21000,9.23014e-07
40190.22000,9.12141e-07
40190.23000,9.01269e-07
40190.24000,8.90396e-07
40190.25000,8.79524e-07
40190.26000,8.68652e-07
40190.27000,8.57779e-07
40190.28000,8.46907e-07
40190.29000,8.36034e-07
40190.30000,8.25162e-07
40190.31000,8.1429e-07
40190.32000,8.03417e-07
40190.33000,7.92545e-07
40190.34000,7.81672e-07
40190.35000,7.708e-07
40190.36000,7.59928e-07
40190.37000,7.49055e-07
40190.38000,7.38183e-07
40190.39000,7.2731e-07
40190.40000,7.16438e-07
40190.41000,7.05566e-07
40190.42000,6.94693e-07
40190.43000,6.83821e-07
40190.44000,6.72949e-07
40190.45000,6.62076e-07
40190.46000,6.51204e-07
40190.47000,6.40331e-07
40190.48000,6.29459e-07
40190.49000,6.18587e-07
40190.50000,6.07714e-07
40190.51000,5.96842e-07
40190.52000,5.85969e-07
40190.53000,5.75097e-07
40190.54000,5.64225e-07
40190.55000,5.53352e-07
40190.56000,5.4248e-07
40190.57000,5.31607e-07
40190.58000,5.20735e-07
40190.59000,5.09863e-07
40190.60000,4.9899e-07
40190.61000,4.91587e-07
40190.62000,4.87653e-07
40190.63000,4.8372e-07
40190.64000,4.79786e-07
40190.65000,4.75852e-07
40190.66000,4.71919e-07
40190.67000,4.67985e-07
40190.68000,4.64051e-07
40190.69000,4.60118e-07
40190.70000,4.56184e-07
40190.71000,4.5225e-07
40190.72000,4.48317e-07
40190.73000,4.44383e-07
40190.74000,4.40449e-07
40190.75000,4.36516e-07
40190.76000,4.32582e-07
40190.77000,4.28648e-07
40190.78000,4.24715e-07
40190.79000,4.20781e-07
40190.80000,4.16847e-07
40190.81000,4.12914e-07
40190.82000,4.0898e-07
40190.83000,4.05046e-07
40190.84000,4.01112e-07
40190.85000,3.97179e-07
40190.86000,3.93245e-07
40190.87000,3.89311e-07
40190.88000,3.85378e-07
40190.89000,3.81444e-07
40190.90000,3.7751e-07
40190.91000,3.73577e-07
40190.92000,3.69643e-07
40190.93000,3.65709e-07
40190.94000,3.61776e-07
40190.95000,3.57842e-07
40190.96000,3.53908e-07
40190.97000,3.49975e-07
40190.98000,3.46041e-07
40190.99000,3.42107e-07
40191.00000,3.38174e-07
40191.01000,3.3424e-07
40191.02000,3.30306e-07
40191.03000,3.26373e-07
40191.04000,3.22439e-07
40191.05000,3.18505e-07
40191.06000,3.14572e-07
40191.07000,3.10638e-07
40191.08000,3.06704e-07
40191.09000,3.0277e-07
40191.10000,2.98837e-07
40191.11000,2.95892e-07
40191.12000,2.93937e-07
40191.13000,2.91982e-07
40191.14000,2.90028e-07
40191.15000,2.88073e-07
40191.16000,2.86118e-07
40191.17000,2.84163e-07
40191.18000,2.82208e-07
40191.19000,2.80253e-07
40191.20000,2.78298e-07
40191.21000,2.76343e-07
40191.22000,2.74388e-07
40191.23000,2.72433e-07
40191.24000,2.70478e-07
40191.25000,2.68523e-07
40191.26000,2.66568e-07
40191.27000,2.64613e-07
40191.28000,2.62658e-07
40191.29000,2.60703e-07
40191.30000,2.58748e-07
40191.31000,2.56793e-07
40191.32000,2.54838e-07
40191.33000,2.52883e-07
40191.34000,2.50928e-07
40191.35000,2.48973e-07
40191.36000,2.47018e-07
40191.37000,2.45063e-07
40191.38000,2.43108e-07
40191.39000,2.41153e-07
40191.40000,2.39198e-07
40191.41000,2.37243e-07
40191.42000,2.35288e-07
40191.43000,2.33333e-07
40191.44000,2.31378e-07
40191.45000,2.29423e-07
40191.46000,2.27468e-07
40191.47000,2.25513e-07
40191.48000,2.23558e-07
40191.49000,2.21603e-07
40191.50000,2.19648e-07
40191.51000,2.17693e-07
40191.52000,2.15738e-07
40191.53000,2.13783e-07
40191.54000,2.11828e-07
40191.55000,2.09873e-07
40191.56000,2.07918e-07
40191.57000,2.05963e-07
40191.58000,2.04009e-07
40191.59000,2.02054e-07
40191.60000,2.00099e-07
40191.61000,1.98604e-07
40191.62000,1.9757e-07
40191.63000,1.96536e-07
40191.64000,1.95502e-07
40191.65000,1.94469e-07
40191.66000,1.93435e-07
40191.67000,1.92401e-07
40191.68000,1.91367e-07
40191.69000,1.90333e-07
40191.70000,1.89299e-07
40191.71000,1.88265e-07
40191.72000,1.87231e-07
40191.73000,1.86198e-07
40191.74000,1.85164e-07
40191.75000,1.8413e-07
40191.76000,1.83096e-07
40191.77000,1.82062e-07
40191.78000,1.81028e-07
40191.79000,1.79994e-07
40191.80000,1.7896e-07
40191.81000,1.77926e-07
40191.82000,1.76893e-07
40191.83000,1.75859e-07
40191.84000,1.74825e-07
40191.85000,1.73791e-07
40191.86000,1.72757e-07
40191.87000,1.71723e-07
40191.88000,1.70689e-07
40191.89000,1.69655e-07
40191.90000,1.68622e-07
40191.91000,1.67588e-07
40191.92000,1.66554e-07
40191.93000,1.6552e-07
40191.94000,1.64486e-07
40191.95000,1.63452e-07
40191.96000,1.62418e-07
40191.97000,1.61384e-07
40191.98000,1.6035e-07
40191.99000,1.59317e-07
40192.00000,1.58283e-07
40192.01000,1.57249e-07
40192.02000,1.56215e-07
40192.03000,1.55181e-07
40192.04000,1.54147e-07
40192.05000,1.53113e-07
40192.06000,1.52079e-07
40192.07000,1.51046e-07
40192.08000,1.50012e-07
40192.09000,1.48978e-07
40192.10000,1.47944e-07
40192.11000,1.47081e-07
40192.12000,1.4639e-07
40192.13000,1.45698e-07
40192.14000,1.45006e-07
40192.15000,1.44315e-07
40192.16000,1.43623e-07
40192.17000,1.42932e-07
40192.18000,1.4224e-07
40192.19000,1.41549e-07
40192.20000,1.40857e-07
40192.21000,1.40166e-07
40192.22000,1.39474e-07
40192.23000,1.38782e-07
40192.24000,1.38091e-07
40192.25000,1.37399e-07
40192.26000,1.36708e-07
40192.27000,1.36016e-07
40192.28000,1.35325e-07
40192.29000,1.34633e-07
40192.30000,1.33942e-07
40192.31000,1.3325e-07
40192.32000,1.32558e-07
40192.33000,1.31867e-07
40192.34000,1.31175e-07
40192.35000,1.30484e-07
40192.36000,1.29792e-07
40192.37000,1.29101e-07
40192.38000,1.28409e-07
40192.39000,1.27717e-07
40192.40000,1.27026e-07
40192.41000,1.26334e-07
40192.42000,1.25643e-07
40192.43000,1.24951e-07
40192.44000,1.2426e-07
40192.45000,1.23568e-07
40192.46000,1.22877e-07
40192.47000,1.22185e-07
40192.48000,1.21493e-07
40192.49000,1.20802e-07
40192.50000,1.2011e-07
40192.51000,1.19419e-07
40192.52000,1.18727e-07
40192.53000,1.18036e-07
40192.54000,1.17344e-07
40192.55000,1.16653e-07
40192.56000,1.15961e-07
40192.57000,1.15269e-07
40192.58000,1.14578e-07
40192.59000,1.13886e-07
40192.60000,1.13195e-07
40192.61000,1.12646e-07
40192.62000,1.1224e-07
40192.63000,1.11834e-07
40192.64000,1.11429e-07
40192.65000,1.11023e-07
40192.66000,1.10617e-07
40192.67000,1.10211e-07
40192.68000,1.09806e-07
40192.69000,1.094e-07
40192.70000,1.08994e-07
40192.71000,1.08588e-07
40192.72000,1.08182e-07
40192.73000,1.07777e-07
40192.74000,1.07371e-07
40192.75000,1.06965e-07
40192.76000,1.06559e-07
40192.77000,1.06153e-07
40192.78000,1.05748e-07
40192.79000,1.05342e-07
40192.80000,1.04936e-07
40192.81000,1.0453e-07
40192.82000,1.04124e-07
40192.83000,1.03719e-07
40192.84000,1.03313e-07
40192.85000,1.02907e-07
40192.86000,1.02501e-07
40192.87000,1.02096e-07
40192.88000,1.0169e-07
40192.89000,1.01284e-07
40192.90000,1.00878e-07
40192.91000,1.00472e-07
40192.92000,1.00067e-07
40192.93000,9.96608e-08
40192.94000,9.9255e-08
40192.95000,9.88492e-08
40192.96000,9.84434e-08
40192.97000,9.80376e-08
40192.98000,9.76318e-08
40192.99000,9.7226e-08
40193.00000,9.68202e-08
40193.01000,9.64144e-08
40193.02000,9.60087e-08
40193.03000,9.56029e-08
40193.04000,9.51971e-08
40193.05000,9.47913e-08
40193.06000,9.43855e-08
40193.07000,9.39797e-08
40193.08000,9.35739e-08
40193.09000,9.31681e-08
40193.10000,9.27623e-08
40193.11000,9.23904e-08
40193.12000,9.20523e-08
40193.13000,9.17142e-08
40193.14000,9.13762e-08
40193.15000,9.10381e-08
40193.16000,9.07e-08
40193.17000,9.03619e-08
40193.18000,9.00238e-08
40193.19000,8.96858e-08
40193.20000,8.93477e-08
40193.21000,8.90096e-08
40193.22000,8.86715e-08
40193.23000,8.83334e-08
40193.24000,8.79954e-08
40193.25000,8.76573e-08
40193.26000,8.73192e-08
40193.27000,8.69811e-08
40193.28000,8.66431e-08
40193.29000,8.6305e-08
40193.30000,8.59669e-08
40193.31000,8.56288e-08
40193.32000,8.52907e-08
40193.33000,8.49527e-08
40193.34000,8.46146e-08
40193.35000,8.42765e-08
40193.36000,8.39384e-08
40193.37000,8.36003e-08
40193.38000,8.32623e-08
40193.39000,8.29242e-08
40193.40000,8.25861e-08
40193.41000,8.2248e-08
40193.42000,8.19099e-08
40193.43000,8.15719e-08
40193.44000,8.12338e-08
40193.45000,8.08957e-08
40193.46000,8.05576e-08
40193.47000,8.02195e-08
40193.48000,7.98815e-08
40193.49000,7.95434e-08
40193.50000,7.92053e-08
40193.51000,7.88672e-08
40193.52000,7.85291e-08
40193.53000,7.81911e-08
40193.54000,7.7853e-08
40193.55000,7.75149e-08
40193.56000,7.71768e-08
40193.57000,7.68388e-08
40193.58000,7.65007e-08
40193.59000,7.61626e-08
40193.60000,7.58245e-08
40193.61000,7.55398e-08
40193.62000,7.53083e-08
40193.63000,7.50769e-08
40193.64000,7.48455e-08
40193.65000,7.46141e-08
40193.66000,7.43827e-08
40193.67000,7.41513e-08
40193.68000,7.39198e-08
40193.69000,7.36884e-08
40193.70000,7.3457e-08
40193.71000,7.32256e-08
40193.72000,7.29942e-08
40193.73000,7.27627e-08
40193.74000,7.25313e-08
40193.75000,7.22999e-08
40193.76000,7.20685e-08
40193.77000,7.18371e-08
40193.78000,7.16056e-08
40193.79000,7.13742e-08
40193.80000,7.11428e-08
40193.81000,7.09114e-08
40193.82000,7.068e-08
40193.83000,7.04485e-08
40193.84000,7.02171e-08
40193.85000,6.99857e-08
40193.86000,6.97543e-08
40193.87000,6.95229e-08
40193.88000,6.92915e-08
40193.89000,6.906e-08
40193.90000,6.88286e-08
40193.91000,6.85972e-08
40193.92000,6.83658e-08
40193.93000,6.81344e-08
40193.94000,6.79029e-08
40193.95000,6.76715e-08
40193.96000,6.74401e-08
40193.97000,6.72087e-08
40193.98000,6.69773e-08
40193.99000,6.67458e-08
40194.00000,6.65144e-08
40194.01000,6.6283e-08
40194.02000,6.60516e-08
40194.03000,6.58202e-08
40194.04000,6.55888e-08
40194.05000,6.53573e-08
40194.06000,6.51259e-08
40194.07000,6.48945e-08
40194.08000,6.46631e-08
40194.09000,6.44317e-08
40194.10000,6.42002e-08
40194.11000,6.39883e-08
40194.12000,6.37959e-08
40194.13000,6.36035e-08
40194.14000,6.3411e-08
40194.15000,6.32186e-08
40194.16000,6.30262e-08
40194.17000,6.28338e-08
40194.18000,6.26413e-08
40194.19000,6.24489e-08
40194.20000,6.22565e-08
40194.21000,6.20641e-08
40194.22000,6.18716e-08
40194.23000,6.16792e-08
40194.24000,6.14868e-08
40194.25000,6.12944e-08
40194.26000,6.11019e-08
40194.27000,6.09095e-08
40194.28000,6.07171e-08
40194.29000,6.05247e-08
40194.30000,6.03322e-08
40194.31000,6.01398e-08
40194.32000,5.99474e-08
40194.33000,5.9755e-08
40194.34000,5.95625e-08
40194.35000,5.93701e-08
40194.36000,5.91777e-08
40194.37000,5.89853e-08
40194.38000,5.87928e-08
40194.39000,5.86004e-08
40194.40000,5.8408e-08
40194.41000,5.82156e-08
40194.42000,5.80231e-08
40194.43000,5.78307e-08
40194.44000,5.76383e-08
40194.45000,5.74459e-08
40194.46000,5.72534e-08
40194.47000,5.7061e-08
40194.48000,5.68686e-08
40194.49000,5.66762e-08
40194.50000,5.64837e-08
40194.51000,5.62913e-08
40194.52000,5.60989e-08
40194.53000,5.59064e-08
40194.54000,5.5714e-08
40194.55000,5.55216e-08
40194.56000,5.53292e-08
40194.57000,5.51367e-08
40194.58000,5.49443e-08
40194.59000,5.47519e-08
40194.60000,5.45595e-08
40194.61000,5.4441e-08
40194.62000,5.43966e-08
40194.63000,5.43522e-08
40194.64000,5.43077e-08
40194.65000,5.42633e-08
40194.66000,5.42189e-08
40194.67000,5.41745e-08
40194.68000,5.413e-08
40194.69000,5.40856e-08
40194.70000,5.40412e-08
40194.71000,5.39967e-08
40194.72000,5.39523e-08
40194.73000,5.39079e-08
40194.74000,5.38634e-08
40194.75000,5.3819e-08
40194.76000,5.37746e-08
40194.77000,5.37301e-08
40194.78000,5.36857e-08
40194.79000,5.36413e-08
40194.80000,5.35968e-08
40194.81000,5.35524e-08
40194.82000,5.3508e-08
40194.83000,5.34635e-08
40194.84000,5.34191e-08
40194.85000,5.33747e-08
40194.86000,5.33303e-08
40194.87000,5.32858e-08
40194.88000,5.32414e-08
40194.89000,5.3197e-08
40194.90000,5.31525e-08
40194.91000,5.31081e-08
40194.92000,5.30637e-08
40194.93000,5.30192e-08
40194.94000,5.29748e-08
40194.95000,5.29304e-08
40194.96000,5.28859e-08
40194.97000,5.28415e-08
40194.98000,5.27971e-08
40194.99000,5.27526e-08
40195.00000,5.27082e-08
40195.01000,5.26638e-08
40195.02000,5.26193e-08
40195.03000,5.25749e-08
40195.04000,5.25305e-08
40195.05000,5.24861e-08
40195.06000,5.24416e-08
40195.07000,5.23972e-08
40195.08000,5.23528e-08
40195.09000,5.23083e-08
40195.10000,5.22639e-08
40195.11000,3.49838e-07
40195.12000,9.45031e-07
40195.13000,1.54022e-06
40195.14000,2.13542e-06
40195.15000,2.73061e-06
40195.16000,3.3258e-06
40195.17000,3.92099e-06
40195.18000,4.51619e-06
40195.19000,5.11138e-06
40195.20000,5.70657e-06
40195.21000,6.30177e-06
40195.22000,6.89696e-06
40195.23000,7.49215e-06
40195.24000,0.000104935
40195.25000,0.000236111
40195.26000,0.000387213
40195.27000,0.000550514
40195.28000,0.000721615
40195.29000,0.000898497
40195.30000,0.0010808
40195.31000,0.00127205
40195.32000,0.00154028
40195.33000,0.0018866
40195.34000,0.00231092
40195.35000,0.00280089
40195.36000,0.00356159
40195.37000,0.00466601
40195.38000,0.00601533
40195.39000,0.00757765
40195.40000,0.00933051
40195.41000,0.0112539
40195.42000,0.0133384
40195.43000,0.0155962
40195.44000,0.0181271
40195.45000,0.0211376
40195.46000,0.0245411
40195.47000,0.0283303
40195.48000,0.0321005
40195.49000,0.0310122
40195.50000,0.0281694
40195.51000,0.0245944
40195.52000,0.020704
40195.53000,0.0170585
40195.54000,0.0135537
40195.55000,0.0102524
40195.56000,0.00718512
40195.57000,0.00542247
40195.58000,0.00437126
40195.59000,0.00354677
40195.60000,0.00282913
40195.61000,0.00201624
40195.62000,0.00198042
40195.63000,0.00194459
40195.64000,0.00190876
40195.65000,0.00187294
40195.66000,0.00164293
40195.67000,0.00138143
40195.68000,0.00110186
40195.69000,0.000326362
40195.70000,0.000349941
40195.71000,0.000373521
40195.72000,0.000397101
40195.73000,0.00042068
40195.74000,0.00044426
40195.75000,0.00046784
40195.76000,0.000491419
40195.77000,0.000514999
40195.78000,0.000538579
40195.79000,0.000939095
40195.80000,0.00147787
40195.81000,0.00212712
40195.82000,0.00232193
40195.83000,0.00214528
40195.84000,0.00178687
40195.85000,0.00133075
40195.86000,0.000341168
40195.87000,0.000324539
40195.88000,0.000307909
40195.89000,0.00029128
40195.90000,0.00027465
40195.91000,0.000258021
40195.92000,0.000241392
40195.93000,0.000224762
40195.94000,0.000208133
40195.95000,0.000191504
40195.96000,0.000174874
40195.97000,0.000169202
40195.98000,0.00016353
40195.99000,0.000157857
40196.00000,0.000152185
40196.01000,0.000146513
40196.02000,0.000140841
40196.03000,0.000135168
40196.04000,0.000129496
40196.05000,0.000123824
40196.06000,0.000118152
40196.07000,0.000112479
40196.08000,0.000106807
40196.09000,0.000101135
40196.10000,9.79334e-05
40196.11000,9.59672e-05
40196.12000,9.40009e-05
40196.13000,9.20346e-05
40196.14000,9.00684e-05
40196.15000,8.81021e-05
40196.16000,8.61359e-05
40196.17000,8.41696e-05
40196.18000,8.22034e-05
40196.19000,8.02371e-05
40196.20000,7.82709e-05
40196.21000,7.63046e-05
40196.22000,7.43384e-05
40196.23000,7.23721e-05
40196.24000,7.04059e-05
40196.25000,6.84396e-05
40196.26000,6.64734e-05
40196.27000,6.45071e-05
40196.28000,6.32791e-05
40196.29000,6.21433e-05
40196.30000,6.10075e-05
40196.31000,5.98717e-05
40196.32000,5.87359e-05
40196.33000,5.76001e-05
40196.34000,5.64644e-05
40196.35000,5.53286e-05
40196.36000,5.41928e-05
40196.37000,5.3057e-05
40196.38000,5.19212e-05
40196.39000,5.07854e-05
40196.40000,4.96496e-05
40196.41000,4.85139e-05
40196.42000,4.73781e-05
40196.43000,4.62423e-05
40196.44000,4.51065e-05
40196.45000,4.40252e-05
40196.46000,4.33802e-05
40196.47000,4.27352e-05
40196.48000,4.20901e-05
40196.49000,4.14451e-05
40196.50000,4.08001e-05
40196.51000,4.0155e-05
40196.52000,3.951e-05
40196.53000,3.8865e-05
40196.54000,3.822e-05
40196.55000,3.75749e-05
40196.56000,3.69299e-05
40196.57000,3.62849e-05
40196.58000,3.56398e-05
40196.59000,3.49948e-05
40196.60000,3.43498e-05
40196.61000,3.37047e-05
40196.62000,3.30597e-05
40196.63000,3.25064e-05
40196.64000,3.21364e-05
40196.65000,3.17664e-05
40196.66000,3.13965e-05
40196.67000,3.10265e-05
40196.68000,3.06565e-05
40196.69000,3.02866e-05
40196.70000,2.99166e-05
40196.71000,2.95466e-05
40196.72000,2.91766e-05
40196.73000,2.88067e-05
40196.74000,2.84367e-05
40196.75000,2.80667e-05
40196.76000,2.76968e-05
40196.77000,2.73268e-05
40196.78000,2.69568e-05
40196.79000,2.65869e-05
40196.80000,2.62169e-05
40196.81000,2.58263e-05
40196.82000,2.54191e-05
40196.83000,2.50119e-05
40196.84000,2.46047e-05
40196.85000,2.41976e-05
40196.86000,2.37904e-05
40196.87000,2.33832e-05
40196.88000,2.2976e-05
40196.89000,2.25689e-05
40196.90000,2.21617e-05
40196.91000,2.17545e-05
40196.92000,2.13473e-05
40196.93000,2.09402e-05
40196.94000,2.0533e-05
40196.95000,2.01258e-05
40196.96000,1.97186e-05
40196.97000,1.93115e-05
40196.98000,1.89043e-05
40196.99000,1.86208e-05
40197.00000,1.83727e-05
40197.01000,1.81246e-05
40197.02000,1.78764e-05
40197.03000,1.76283e-05
40197.04000,1.73802e-05
40197.05000,1.7132e-05
40197.06000,1.68839e-05
40197.07000,1.66358e-05
40197.08000,1.63877e-05
40197.09000,1.61395e-05
40197.10000,1.58914e-05
40197.11000,1.56433e-05
40197.12000,1.53951e-05
40197.13000,1.5147e-05
40197.14000,1.48989e-05
40197.15000,1.46508e-05
40197.16000,1.44026e-05
40197.17000,1.41545e-05
40197.18000,1.39064e-05
40197.19000,1.36582e-05
40197.20000,1.34101e-05
40197.21000,1.3162e-05
40197.22000,1.28918e-05
40197.23000,1.23462e-05
40197.24000,1.18007e-05
40197.25000,1.12551e-05
40197.26000,1.07095e-05
40197.27000,1.01639e-05
40197.28000,9.61835e-06
40197.29000,9.07278e-06
40197.30000,8.5272e-06
40197.31000,7.98162e-06
40197.32000,7.43604e-06
40197.33000,6.89046e-06
40197.34000,6.34488e-06
40197.35000,5.7993e-06
40197.36000,5.25372e-06
40197.37000,4.70814e-06
40197.38000,4.16256e-06
40197.39000,3.61699e-06
40197.40000,3.07141e-06
40197.41000,2.52583e-06
40197.42000,1.98025e-06
40197.43000,1.43467e-06
40197.44000,8.89092e-07
40197.45000,3.43513e-07
40197.46000,0
40197.47000,0
40197.48000,0
40197.49000,0
40197.50000,0
40197.51000,0
40197.52000,0
40197.53000,0
40197.54000,0
40197.55000,0
40197.56000,0
40197.57000,0
40197.58000,0
40197.59000,0
40197.60000,0
40197.61000,0
40197.62000,0
40197.63000,0
40197.64000,0
40197.65000,0
40197.66000,0
40197.67000,0
40197.68000,0
40197.69000,0
40197.70000,0
40197.71000,0
40197.72000,0
40197.73000,0
40197.74000,0
40197.75000,0
40197.76000,0
40197.77000,0
